gold_id,category_code,leaf,source,item_text,description,provider,farm,audit_reason,verify_flag
SA-00222,ADM-1.7,Otros Gastos Administracion,silver_audit,Comisión por Nóminas en Línea CCA,,BANCO BICE,,"[high] Bank commission for online payroll service; no legal advisory element. | taxonomy ADM-1.7; ADM-1.9 requires legal advisory, none present",
SA-00223,ADM-1.7,Otros Gastos Administracion,silver_audit,Comisión por Nóminas en Línea CCA,,BANCO BICE,,"[high] Bank fee for payroll processing service; not wages, not legal advisory. | taxonomy ADM-1.7; rule: ADM-1.1 requires explicit wages/sueldo",
SA-00224,ADM-1.7,Otros Gastos Administracion,silver_audit,MONITOREO MES DE 10/2025 CONTRATO 1731275,,VERISURE CHILE SPA,,[high] Verisure monthly security monitoring is a service fee not insurance policy | taxonomy desc ADM-2.3 requires insurance; monitoring=service; ADM-1.7 fits,
SA-00225,ADM-1.7,Otros Gastos Administracion,silver_audit,MONITOREO MES DE 01/2025 CONTRATO 1731275,,VERISURE CHILE SPA,,[high] Verisure monthly security monitoring is service fee not vehicle insurance | taxonomy desc ADM-2.1 vehicle insurance; monitoring not insurance; ADM-1.7 fits,
SA-00227,ADM-1.7,Otros Gastos Administracion,silver_audit,Comisión por Nóminas en Línea CCA,,BANCO BICE,,"[high] Bank commission for online payroll service; no legal advisory element. | taxonomy ADM-1.7; ADM-1.9 requires legal advisory, none present",
SA-00228,ADM-1.7,Otros Gastos Administracion,silver_audit,COMISION DE MANTENCION DE PLAN,COMISION DE MANTENCION DE PLAN,Santander - Chile,,[high] Bank plan maintenance commission fits otros gastos administracion | taxonomy desc ADM-1.7 + provider Santander Banco Comercial,
SA-00229,ADM-1.7,Otros Gastos Administracion,silver_audit,Comisión por Nóminas en Línea CCA,,BANCO BICE,,"[high] Bank fee for payroll processing service; not wages, not legal advisory. | taxonomy ADM-1.7; rule: ADM-1.1 requires explicit wages/sueldo",
SA-00230,ADM-1.7,Otros Gastos Administracion,silver_audit,Comisión por Pagos de Nominas,,BANCO BICE,,"[high] Bank fee for payroll payment processing; not wages, not legal advisory. | taxonomy ADM-1.7; rule: ADM-1.1 requires explicit wages/sueldo",
SA-00242,ADM-1.7,Otros Gastos Administracion,silver_audit,Comisión por Nóminas en Línea CCA,,BANCO BICE,,"[high] Bank fee for payroll processing service; not wages, not legal advisory. | taxonomy ADM-1.7; rule: ADM-1.1 requires explicit wages/sueldo",
SA-00246,ADM-1.7,Otros Gastos Administracion,silver_audit,COMISION DE MANTENCION DE PLAN,COMISION DE MANTENCION DE PLAN,Santander - Chile,,[high] Bank plan maintenance commission fits otros gastos administracion | taxonomy desc ADM-1.7 + provider Santander Banco Comercial,
SA-00248,ADM-1.7,Otros Gastos Administracion,silver_audit,MONITOREO MES DE 04/2025 CONTRATO 1731275,,VERISURE CHILE SPA,,[high] Verisure monthly security monitoring is service fee not vehicle insurance | taxonomy desc ADM-2.1 vehicle insurance; monitoring not insurance; ADM-1.7 fits,
SA-00251,ADM-1.7,Otros Gastos Administracion,silver_audit,COMISION DE MANTENCION DE PLAN,COMISION DE MANTENCION DE PLAN,Santander - Chile,,[high] Santander bank plan maintenance commission; bank admin fee = Otros Gastos Administracion. | taxonomy ADM-1.7 + Banco Comercial + bank commission description,
SA-00252,ADM-1.7,Otros Gastos Administracion,silver_audit,MONITOREO MES DE 03/2025 CONTRATO 1697527,,VERISURE CHILE SPA,,[high] Verisure monthly security monitoring is service fee not vehicle insurance | taxonomy desc ADM-2.1 vehicle insurance; monitoring not insurance; ADM-1.7 fits,
SA-00254,ADM-1.7,Otros Gastos Administracion,silver_audit,PAQUETE EXPRESS AM,,EMPRESAS DE CORREOS DE CHILE,,[high] Postal express parcel from Correos de Chile; ADM-1.7 explicitly covers envios and encomiendas. | taxonomy ADM-1.7 description: envios/encomienda + Correos de Chile postal service,
SA-00256,ADM-1.7,Otros Gastos Administracion,silver_audit,MONITOREO MES DE 08/2025 CONTRATO 1731305,,VERISURE CHILE SPA,,[high] Verisure monthly security monitoring is service fee not vehicle insurance | taxonomy desc ADM-2.1 vehicle insurance; monitoring not insurance; ADM-1.7 fits,
SA-00257,ADM-1.7,Otros Gastos Administracion,silver_audit,COMISION DE MANTENCION DE PLAN,COMISION DE MANTENCION DE PLAN,Santander - Chile,,[high] Bank plan maintenance commission fits otros gastos administracion | taxonomy desc ADM-1.7 + provider Santander Banco Comercial,
SA-00258,ADM-1.7,Otros Gastos Administracion,silver_audit,Comisión por Nóminas en Línea CCA,,BANCO BICE,,"[high] Bank commission for online payroll service; no legal advisory element. | taxonomy ADM-1.7; ADM-1.9 requires legal advisory, none present",
SA-00660,ADM-1.7,Otros Gastos Administracion,file_audit,MONITOREO MES DE 06/2026 CONTRATO 1731305,,VERISURE CHILE SPA,,"[folder-audit] client filed under this category; item consistent with client description | [sweep2 relabel ADM-1.2->ADM-1.7] Verisure alarm-monitoring fee, not internet",
SA-00662,ADM-1.7,Otros Gastos Administracion,file_audit,MONITOREO MES DE 06/2026 CONTRATO 1731275,,VERISURE CHILE SPA,,"[folder-audit] client filed under this category; item consistent with client description | [sweep2 relabel ADM-1.2->ADM-1.7] Verisure alarm-monitoring fee, not internet",
SA-00686,ADM-1.7,Otros Gastos Administracion,file_audit,TRANSPORTE DE CARGA Y ENCOMIENDA: 271901924,,Kaudat SpA,,[folder-audit] client filed under this category; item consistent with client description,
