gold_sha256,seed,split,gold_id,category_code,text,text_sha256
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,SA-00610,EXP-13.3,Taller Ford Osorno. | 2@Taller Ford Osorno. | DIFOR CHILE S.A.,d05b2d23240e5aacadcf85c6ba1ff79972d4bb25bd05caf2beebabe4121f0ebc
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,SA-00611,EXP-13.3,RECUERDE PROGRAMAR SU PROXIMA VISITA A SERVICIO AL NUMERO : 600 262 05 55. | 2@RECUERDE PROGRAMAR SU PROXIMA VISITA A SERVICIO AL NUMERO : 600 262 05 55. | DIFOR CHILE S.A.,1414d64596b539d83d477e885c0b0ad1403b6bb61354c87556510a9e89adc8f6
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,SA-00612,EXP-13.3,- Revision Tecnica Automovil particular camioneta GFTR73 | REVISIONES LOS LAGOS LTDA.,863d8376a44a0b7ab7dfa782002b13b0823723daf3261259c5b75e267afdee53
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,SA-00613,EXP-13.3,S-MD10 PRIMERA MANTENCION | A@S-MD10 PRIMERA MANTENCION | DIFOR CHILE S.A.,fdd5800cd4414a1aea78c2760559f7b1c93b7f86816adc043a0c7de4470afad4
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,SA-00615,EXP-13.3,SCO-MO EN DESACELERACION LA CAMIONETA VA ZUMBA | A@SCO-MO EN DESACELERACION LA CAMIONETA VA ZUMBA | DIFOR CHILE S.A.,0566457dcb74c39a49a4fd1d2dc230315438d8ada807c469bf4c7c65d01349f0
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,SA-00618,EXP-13.3,cambio filtro aire | cambio filtro petroleo cambio filtro aceite cambio filtro polen cambio correa cambio frenos traseros alineacion balanceo cambio perno rueda ford ranger psss88 | SERVIMEC SPA,bfdb9de63ce188fd972e24fdaabc3657792199b194e6655041a46eed34cf8483
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,SA-00619,EXP-13.3,- Revision Tecnica Automovil particular camioneta TJXC63 | REVISIONES LOS LAGOS LTDA.,d73b7cdd65c42013f926d16c409a043c7bcab698c2df1653ddef3274dcdb3264
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,SA-00620,EXP-13.3,- Revision Tecnica Automovil particular camioneta PSSS88 | REVISIONES LOS LAGOS LTDA.,4b24cc8e7e1cd8979866cd08539b78e1ac8b3f1cdf4245a79d39721d8e5eb0e0
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,SA-00621,EXP-13.3,Cambio manguera turbo | Camioneta. | SERVIMEC SPA,983d31a0442bc2e1c54e00119c7c809e7556b51dc53c55e836fa3dd14240f7e5
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,SA-00622,EXP-13.3,- Revision Tecnica Automovil particular camioneta TBFK28 | REVISIONES LOS LAGOS LTDA.,89a56cb201574f750a057512d0ace8e57d4f40f40e94d503ebc620f1b2dde70f
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,SA-00690,EXP-13.3,S-MD50 QUINTA MANTENCION | A@S-MD50 QUINTA MANTENCION | DIFOR CHILE S.A.,32b4ecedf8c6b04feaa2759af4afe93bc6e4ff6a950e1436ab292e15f18563db
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,RG-00607,EXP-14.1,HORAS RETRO | GUARDA SPA,199072848970160e69ba2f1b78c2aa626bdd102e37008d37e24f0df3d768e298
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,SA-00567,EXP-14.1,Estabilizado Bajo 2 | Reportes relacionados -20837 - 20840. Patente TTGC-74. Pelleco | ANA MARIA VERGARA URIBE,20e1f46d3b48e659ee1ed2d3899f48716263288e1a8420082e0716dd1cba3bb9
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,SA-00568,EXP-14.1,Mantencion Caminos - TRANSPORTES PINILLA SPA | TRANSPORTES PINILLA SPA,06371943529637d8f2b848a67e5b77949e64dd4e8bcb718b3c46f7bf0b110fd7
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,SA-00569,EXP-14.1,Mantencion Caminos - PROMAQ SERVICIOS SPA | PROMAQ SERVICIOS SPA,4c5a92c3f7e9bc3acc82185a93d4266684e31ba04aba4299455bb1a71da2e312
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,SA-00570,EXP-14.1,Mantencion Caminos - FACTURA ELECTRÓNICA GEO PARTNER SPA | FACTURA ELECTRÓNICA GEO PARTNER SPA,b18535bdf32fca1343a9e92e59d5f4e3e12f87290377858cba29c31c1291c1fe
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,SA-00571,EXP-14.1,ARRIENDO CAMION | 44 VUELTAS x $20.000.- | JUAN ALBERTO MIRANDA REYES,10115ce7f136899c6498a6be9458e363fbc96ac59e0368c51796bfcbc3397896
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,SA-00572,EXP-14.1,"ARRIENDO EXCAVADORA | 3,9 HRS. x $50.000.- | JUAN ALBERTO MIRANDA REYES",4254ee9719203afab87c322fdd2def3645191a01130cd8143ec99b4b42f921eb
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,SA-00573,EXP-14.1,ARRIENDO MAQUINARIA | EXCAVADORA CHAPILCAHUIN | GEO PARTNER SPA,fbbb4497726d15cf8aa74ba68469971b81799081a0722672bf74e6bb13a609b1
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,SA-00846,EXP-14.1,CORTE DE LIMPIEZA | AGRÍCOLA J-S-E LIMITADA,65b1b61614ae3ef1673c938dcdaa306b104c37264be7d16a790af9c48a76e360
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,SA-00879,EXP-14.1,CUBOS DE ARENA | PARRILLADO ( 681 CUBX 16 X 42 ) | TRANSPORTES PINILLA SPA,59935145d327883180dbc9a88bd7b3c6cfd9208f52fe6292f45cb582d2ed9561
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,SA-00907,EXP-14.1,Reparación camino vecinal | Con material integral y maquinaria. | TRANSPORTES G & G SPA,7b7b1ffc60a53a62a21161d4cd3f365e300259d66cffff19b192da3469a4c901
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,SA-00915,EXP-14.1,TRASLADO DE MATERIAL | DE FUNDO EL TINEO A FUNDO EL MAITEN 606 M3 X180=109.080 X 42 KM | TRANSPORTES PINILLA SPA,82350a6612fbf2fc13d212a2796032eaabbad1e533c464ac8a965b563d736c49
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,SA-00916,EXP-14.1,TRABAJOS DE EXCAVADORA | CAMA BAJA | TRANSPORTES PINILLA SPA,8052bf24ec4d06f134ba6723648026885ba87c1a7592a217206e6ba4839c3e29
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,SA-00929,EXP-14.1,HORAS RODILLO | TRANSPORTES PINILLA SPA,b78f7d5f17c6b5863d10a694925ea85a0b983cbb959e10944db298ffe84a22a5
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,SA-00931,EXP-14.1,VENTA MATERIAL | MAICILLO | GEO PARTNER SPA,5318d5fb44ac112ef661d89bdc55c5ac5745a33a74c6d4578408073c0a895047
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,SA-00932,EXP-14.1,ARRIENDO DE RETRO EXCAVADORA | SOC COMERCIAL NAHUM CORREA LTDA,0dc77d4e3cf225fae94a231bcb09a4559866dcb533c370aa8baa88c2fcc2a332
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,RG-00076,EXP-14.2,CORDON BUNGY ROLLO 50M - GAL | COOPRINSEM,58f07468a6dfb03822a49b80689e3cccaba9aedc4741745dba4d50149dcbfe11
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,RG-00077,EXP-14.2,"ALAMBRE SUBTE. AGRI-FENCE 2,5 MM 50 MT | COOPRINSEM",20291d80e1f02ee0d5fe093d2f1c772c690a6c6288d28d411ff5d031cbefe75d
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,RG-00131,EXP-14.2,CORDON BUNGY ROLLO 50 MT (G89106) | COLUN,cbf6a6e6d76b2ad0053e4abc72df683302c3ded88711cea88cb87c21eceb5b78
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,RG-00133,EXP-14.2,CABLE POLY BLA 6SS 500M (G62007) | COLUN,a22d075f65f0745c98496b9a6804248f19e226fcc473cab7a173cebcfd0ea337
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,RG-00135,EXP-14.2,CLAVOS TERRANO 1 1/2 !¡ | COLUN,5b9ef1ce242e9c55305b966a115e911dfedb0fbc1e0b756dc73b506589bf1959
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,RG-00140,EXP-14.2,ALAMBRE GALV. # 14 POR KILOS | COLUN,d04e05ca24860e13dcd17f1f115eff0a1d5d8ebc1b93dedd1615305696fe346e
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,RG-00148,EXP-14.2,GRAPAS 11/4 X 10 X 1 KG | COLUN,3f9b8b8b5172ffad994d09148b163f9ca7cb7b44a4f3f98a847d54951a183b8f
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,RG-00154,EXP-14.2,AISLADOR W NEGRO X 25 UN (G67304) | COLUN,875824e394b81bd0002e08f9de0eb8dfe5e47389fd91c7f195d6ea7584281cf6
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,RG-00155,EXP-14.2,TENSOR C/AISLADOR (G74313) | COLUN,641a56a41c3c08e8556abb9e35afac8723e026c565ff3060b845018ded58c310
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,RG-00156,EXP-14.2,CLAVOS 4 X 8 X 1 KG | COLUN,76d376e719c3dffdf93e4d46def88219bdc1d38fbc952b359418292427e2e6fc
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,RG-00157,EXP-14.2,MANIJA SOFT TOUCH CUERDA (G69703) | COLUN,a5eb13e2c9e5142161d6240ebf373650acc4154947b43cf5b2370a9b9a24da47
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,RG-00158,EXP-14.2,"CLAVO TERRANO 1 1/2"" X 1 KG | COLUN",891f8b0ee4337d7beb2a5368a93276bfadfecce9bb097d319f08f1df1217dac9
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,RG-00161,EXP-14.2,CARRETE C/ENGRANAJE MED (G61150) | COLUN,cce25af8ab681276f0488a4548f9daea642b31af94edafa6c02f52c4a5d405f0
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,RG-00162,EXP-14.2,ESTACA COLA CHANCHO 850MM 10UN (G64213) | COLUN,ecf8005694543d9a084b43c17eb326bfd21bccc67666d2b83c5670b926861ff5
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,RG-00181,EXP-14.2,CLAVOS 4 X 8 | COLUN,1d8980877c11296663350790e2aae40d0181ee5a1950c809edb50d52b9394d9c
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,RG-00182,EXP-14.2,AISLADOR W NEGRO X 1000 UN (G67309) | COLUN,9aae1f3d879c0f9f6039d1630ba69fe0264ecc1591918758966be1fdbcc5f2e1
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,RG-00183,EXP-14.2,CINTA BLANCA 40 MM X 200M (SP022) | COLUN,e9340ca7d89a40e9a8c0d9b22468a30afc761edc57c66a7252457d12e65eceff
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,RG-00188,EXP-14.2,TENSOR ALAMBRE C/AISLADOR NEGRO SA018 | COLUN,816228afb3825c7942cad01346c0a6743c5a2ff64e4cf440195a18db3c5d9f8b
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,RG-00197,EXP-14.2,ESTACA MULTIPLE 50UN (G63705) | COLUN,094c098c4d39e6305fb79d371d1b3126f95b4283606d97e897a91fe1186cf27c
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,RG-00216,EXP-14.2,"ROLLETE IMPREGNADO 4 A 5"" X 2,4M | COLUN",176081890e9f35cf04c7f9987271bc814fddca6f6b57fd1ccdf6c78830a4af1a
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,RG-00249,EXP-14.2,CINTA CONDUCTORA C/ELECT.X 200 MTS | COLUN,ddb8ccc880eb8835ca5e6b2d8bd7f3df45b114aad3c1307c0d6cd53cf683e4aa
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,RG-00255,EXP-14.2,ALAMBRE GALV. # 17/15 ACERADO ROLL.50 KG | COLUN,b112fb9f7178e670fc0b2d3493225e8c4370789cdb46b19027bfbae11bbb403a
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,RG-00277,EXP-14.2,CINTA CONDUCTORA BLANCO 200 MT.P.CERCO | COLUN,d570f9443a4483cd5ae39547722c5e06aa84977f1819bcfaaf75dd01ccfc66bd
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,RG-00282,EXP-14.2,ESTACA PLASTICA BLANCA 50UN (OB10510) | COLUN,4fa0eb29a3ab60e7cf7e9feaa29afddcb8e4169206d7d6d93a99f906fe14ba40
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,RG-00306,EXP-14.2,GRAPAS 1 1/4 X 10 | COLUN,d351509e6271d5a3c198535d07569fbdbcb765f5e6ea45ca6a82c57b0dc58f62
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,RG-00330,EXP-14.2,CINTA POLY BLA 40MM 200M (G62404) | COLUN,0a6a83f95dd08120efab4e9c0edbefa971c274ae925b8e04685e000a124279b6
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,RG-00331,EXP-14.2,MANIJA SOFT TOUCH CINTA (G69603) | COLUN,c008d6f703241d3d1f332bdd3c9fd4700d7876bc2826edbdec20222e33b134bb
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,RG-00344,EXP-14.2,GRAPAS 1 1/2 X 8 | COLUN,580c2a816eedc01b157b6a88011a9f3463164329fed50231f22163a4b832234b
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,RG-00355,EXP-14.2,CORDEL BUNGY X 50 M | COLUN,f225402c5f622e6d18a9e42cd618ed9d1ad42bb369c9349c8056fee4c2fc9eb2
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,RG-00358,EXP-14.2,ALAMBRE GALV. #12 INCHALAM X 25 KG | COLUN,884587880557cada615142881aa7498d0269978a945e0dae9bb69bc2e0597bc4
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,RG-00372,EXP-14.2,ANCLAJE 3 VIAS BLA 5UN (G64912) | COLUN,69c50d02e00e53d842c448282e9131eb75dfc3253dc25e5af24b4f9f112e0571
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,RG-00412,EXP-14.2,MANIJA AISLADA DOBLE PROP 20UN (G73830) | COLUN,23bf708ed73a9e27564d75d10a74edbcf63bb5ec98e6412b997cc289bf71ac4f
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,RG-00413,EXP-14.2,"MALLA CUADRADA 1,50 M. 5014 | COLUN",70b71668b7fda5d2c696b36c6f7eccc5f5e4d58de0fc89ad321f14a95fe21dea
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,RG-00430,EXP-14.2,AISLADOR POSTE MADERA C/SEGURO X 25 UN | COLUN,7aebf8cd36c4741a8b545ced1ee9e7ce151f117d8923ee94b799125eab730262
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,RG-00486,EXP-14.2,CINTA BLANCA 40 MM X 50M (SP023) | COLUN,58c49d744cf0af1c779f70957fa07753709d206ec9112d165c4adde0d9ff3280
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,RG-00487,EXP-14.2,CABLE SUBTERRANEO 50 MT X 2.5 MM | COLUN,cf6c0d3f591786e6352ed53164c1fe060dbb254d3c33addc4dceddab51770fc2
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,RG-00501,EXP-14.2,TERMINAL DE ENERG. PARA PUERTA 807883 | COLUN,298ca3c3410339687c2fef9e3efdb587f37a332fa1688d7c0f133ef6c4e06d35
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,RG-00505,EXP-14.2,CLAVOS 3 1/2 X 9 X 1 KG | COLUN,1ce0c6769c3588cb290ae1493c8d11c099dccbad1f914963f765a87f6f4f6740
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,RG-00506,EXP-14.2,CLAVOS 2 1/2 X 11 X 1 KG | COLUN,812221181b669da9c15fe8131f0ef8e571c10702792a4cb529c92af607e81969
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,RG-00628,EXP-14.2,ALAMBRE GALV.#14 * KILOS | COLUN,bdb7652ea4d7eb68c4af1a04e300a56a424e97178786fdf5aeae71df70ebf53b
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,RG-01044,EXP-14.2,CABLE POLY BLA 6SS 500M (G62007) | CABLE POLY BLA 6SS 500M (G62007) | COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,c8d155c281dd6b55a85a07688a0871609f65266ea98b16bf16a86a3a04195c72
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,RG-01129,EXP-14.2,GRAPAS 1 1/4 X 10 | GRAPAS 1 1/4 X 10 | COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,aed190a2e8d9146ab4432d229131f9728a85be6a07f8347891b61a300ba1f687
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,SA-00065,EXP-14.2,dias trabajados | CONSTRUCCIONES Y PRESTACIÓN DE SERVICIOS VICENTE DIOCARES E.I.R.L.,119e5402d04fa57d38d94ac6b81403199cdd9c848ca8b06b45af4a27e1d97e62
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,SA-00174,EXP-14.2,dias desbrozadora | CONSTRUCCIONES Y PRESTACIÓN DE SERVICIOS VICENTE DIOCARES E.I.R.L.,eef3168de8f4f0800013ab98c90dd2308f5e02bea04d04b43090d4e9d00fb943
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,SA-00575,EXP-14.2,CLAVOS 4 X 8 X | COOPERATIVA AGRÍCOLA Y LECHERA DE LA UNIÓN LTDA,9b4ed09bc854dd1316611c1a027afae56750dd3eb105e7edbbb379c4c4c6f14e
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,SA-00576,EXP-14.2,CORDON BUNGY ROLLO | COOPERATIVA AGRÍCOLA Y LECHERA DE LA UNIÓN LTDA,d953504e8126594d222306df9f994d7877170476bc8fa9d6ab848b0c218e3797
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,SA-00577,EXP-14.2,CLAVOS 2 1/2 X 11 X | COOPERATIVA AGRÍCOLA Y LECHERA DE LA UNIÓN LTDA,54162c5c0b7fdb21b06a3d342f2271fe3ff07d9445fab930929ee0b4f78bf212
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,SA-00578,EXP-14.2,A. SPIRAX S4 TXM JC X 20 L (968314) | A. SPIRAX S4 TXM X 20 L (958708) | COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,84f1053aeff2b399a0f249c6e494c0a9ce0e0fb1bb669baa9df4a1ebcd34d769
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,SA-00579,EXP-14.2,AISLADOR W NEGRO X | COOPERATIVA AGRÍCOLA Y LECHERA DE LA UNIÓN LTDA,afe6be8b83b2a530c8f802e6f51da7fb65f2ba08b618d1876f4aee0d564ad401
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,RG-00195,EXP-14.3,BEBEDERO CIRCULAR 150 LTS WENCO | COLUN,5d93fcc9c8cf06e28979dcaaef00299222155f8d13d42f4e096820de9323f9c7
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,RG-00196,EXP-14.3,VALV FLOT MAX-FLO LARGO 1 -3/4 (217210) | COLUN,b6880b0b83eebb58a700da4483d6b8029028a204484e53dd9fa29e1a10a20fec
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,RG-00198,EXP-14.3,BEBEDERO / COMEDERO PLAST. RECT. C/TAPON | COLUN,2d754e0be53ff35931cca0fc678231cbec79d3aa7b19790194b4562a0920d480
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,RG-00205,EXP-14.3,"CAÑERIA NEGRA PN4 1"" | COLUN",2d1772ce0280b08ebcad665a88267115715c810cb61323ec18d1a1ec0478bbe0
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,RG-00208,EXP-14.3,COPLA COMPRESION 32MM PN16 ARANGÜL | COLUN,49de6a30174a9a145c01a7cd52cd847ff8c345f2f6876b61a495d5e6001f9b99
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,RG-00369,EXP-14.3,BEBEDERO PLASTICO AUTOMATICO | COLUN,8b6ddfd41049ab8347807bf6216dbd2c17d9fbcfccef521d248df0f3e60f3ac0
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,RG-00410,EXP-14.3,"CAÑERIA NEGRA PN4 3/4"" | COLUN",c34b31bfd990a1fc046d71cbde7bd9465b0c07d9b12d670e6127fca6efecbfa6
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,RG-00424,EXP-14.3,HANSEN REP VARILLA CORTA 202MM SUPER-FLO | COLUN,bb342cc40b7d4e8d0a4ad97a94e2854fc8ba6297218955e96b477a3ef126e3bc
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,RG-00462,EXP-14.3,"MANGUERA STAR GARDEN 3/4"" 5 BAR | COLUN",c6551b7a283aabbc0ca7cddf79802d769d64246113337e317532fa87c145898d
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,RG-00473,EXP-14.3,"MANGUERA STAR GARDEN 1/2"" 5 BAR | COLUN",9d56aa56d84ce4b02a51eae5180a9efb710d3c846734cea7c6a6a84a7caaede8
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,RG-00488,EXP-14.3,TAPA BEBEDERO AUSTRALPLASTICS | COLUN,33369b2a5b4ace181c733103b814d4fff6d3c72fa18cba40aac5c07505cb65c7
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,RG-00509,EXP-14.3,VALV FLOT MAX-FLO CORTO 1 -3/4 (217209) | COLUN,3ff0a979089587f4cdb85e3f345d96af648c30c7321519715c246792cc47c221
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,RG-00510,EXP-14.3,BEBEDERO PLASTICO DE 1000 LT. | COLUN,086f53e65db6703485f165010dcd3ebfe24eeea2b89075d98899a64fe760a5a4
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,RG-00521,EXP-14.3,"TUBERIA HDPE 63MM 2"" PN6 DIN 3,6MM | COLUN",b520df9c3b67a72c34f14f2b86b3c9e774eea8a46c17d36951ac8cc45ea107f5
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,RG-00522,EXP-14.3,"TUBERIA HDPE 90MM 3"" PN6 DIN 5,4MM | COLUN",1df7c5c8fad8b560d3797891778ed9bca4ed4e59aea30f45074bde306baa99f3
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,RG-00616,EXP-14.3,SERVICIO TECNICO LIMPIEZA DE POZO | SONDAJE PERFOMAQ S.A.,57c348ce5acc9f6d1dea809c3b9ab23f9bf4afa221c7e85527f11ce2a87cb0d6
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,SA-00185,EXP-14.3,"TERMINAL HE PLANSA 1/2 "" - HOFFENS | TERMINAL HE PLANSA 1/2 "" - HOFFENS | COMERCIAL HARCHA SPA",8b9b1e5b69f5742ca4eb9c47506f46529a73f3a44a17f6f4da72e5b00612525a
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,SA-00594,EXP-14.3,"CAERIA NEGRA PN4 2"" | CAERIA NEGRA PN4 2"" | COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.",4a8d08027badc42c6f8f67541e7bdc241325ac9ef5607ea7036ad3f9597df379
cfb67e75cee7dfd6129d299c95c3bb118cc9ac5ffac27f3bc58895faece9529a,42,train,SA-00595,EXP-14.3,"CAERIA NEGRA PN4 3/4"" | CAERIA NEGRA PN4 3/4"" | COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.",ef440aafae3e6fec5e1c3db0af93ad6acbca52b376ca1c5f46faf8bb672f74d2
