input_id,item,was_code,was_decision,was_source,now_code,now_decision,why,amount
COMPRAS|66554732|235712|6,VALVULA COMPACTA HI 2 ERA-@,ADM-1.6,review_required,model,EXP-14.3,review_required,shut-off valve; belongs with the water and slurry line,9046
COMPRAS|66554732|235712|8,-NIPLE HE-HE 3 4 -@,EXP-1.1,review_required,model,EXP-14.3,review_required,threaded/PPR plumbing fitting; belongs with the water and slurry line,770
COMPRAS|66554732|236187|10,VALVULA COMPACTA HI 3/4 60893 -@,ADM-1.6,review_required,model,EXP-14.3,review_required,shut-off valve; belongs with the water and slurry line,2259
COMPRAS|66554732|236187|11,-NIPLE HE-HE 3 4 -@,EXP-1.1,review_required,model,EXP-14.3,review_required,threaded/PPR plumbing fitting; belongs with the water and slurry line,462
COMPRAS|66554732|236187|7,-NIPLE HE-HE 3 4 -@,EXP-1.1,review_required,model,EXP-14.3,review_required,threaded/PPR plumbing fitting; belongs with the water and slurry line,616
COMPRAS|66554732|236187|8,-BUSHING REDUCCION HE-HI 1 X 3 4 -@,EXP-1.1,review_required,model,EXP-14.3,review_required,threaded/PPR plumbing fitting; belongs with the water and slurry line,1080
COMPRAS|66554732|236959|4,-CODO HI-HI 1 -@,EXP-7.0,review_required,model,EXP-14.3,review_required,threaded/PPR plumbing fitting; belongs with the water and slurry line,474
COMPRAS|66554732|236959|5,-CODO HI-HI 3 4 -@,EXP-1.1,review_required,model,EXP-14.3,review_required,threaded/PPR plumbing fitting; belongs with the water and slurry line,348
COMPRAS|66554732|236959|7,-NIPLE HE-HE 1 -@,EXP-1.1,review_required,model,EXP-14.3,review_required,threaded/PPR plumbing fitting; belongs with the water and slurry line,309
COMPRAS|66554732|236959|8,-NIPLE HE-HE 3 4 -@,EXP-1.1,review_required,model,EXP-14.3,review_required,threaded/PPR plumbing fitting; belongs with the water and slurry line,154
COMPRAS|66554732|238031|1,LIMA MOTOSIERRA S MANGO 7/32 -@,EXP-13.2,review_required,model,EXP-16.2,review_required,chainsaw consumable; the product lookup already files LIMA MOTOSIERRA here,2871
COMPRAS|66554732|238031|2,ACEITE CADENA MOTOSIERRA LUBRICHILE 5 LTS-@,EXP-13.2,review_required,model,EXP-16.2,review_required,chainsaw consumable; the product lookup already files LIMA MOTOSIERRA here,14390
COMPRAS|66554732|239969|1,CLAVO DE 6 KG -@,EXP-1.1,review_required,model,EXP-14.4,review_required,"nail, screw, weld rod or board; building material, not comms or agrochemicals",5294
COMPRAS|66554732|239969|2,CLAVO DE 4 KG -@,EXP-7.0,review_required,model,EXP-14.4,review_required,"nail, screw, weld rod or board; building material, not comms or agrochemicals",2336
COMPRAS|66554732|240549|10,-CODO HI-HI 3 4 -@,EXP-1.1,review_required,model,EXP-14.3,review_required,threaded/PPR plumbing fitting; belongs with the water and slurry line,696
COMPRAS|66554732|240549|11,-NIPLE HE-HE 3 4 -@,EXP-1.1,review_required,model,EXP-14.3,review_required,threaded/PPR plumbing fitting; belongs with the water and slurry line,308
COMPRAS|66554732|240549|4,VALVULA COMPACTA HI 3/4 60893 -@,ADM-1.6,review_required,model,EXP-14.3,review_required,shut-off valve; belongs with the water and slurry line,1506
COMPRAS|66554732|241054|1,-NIPLE HE-HE 2 -@,EXP-1.1,review_required,model,EXP-14.3,review_required,threaded/PPR plumbing fitting; belongs with the water and slurry line,937
COMPRAS|66554732|241054|2,VALVULA COMPACTA HI 3/4 60893 -@,ADM-1.6,review_required,model,EXP-14.3,review_required,shut-off valve; belongs with the water and slurry line,753
COMPRAS|66554732|241054|6,-NIPLE HE-HE 3 4 -@,EXP-1.1,review_required,model,EXP-14.3,review_required,threaded/PPR plumbing fitting; belongs with the water and slurry line,154
COMPRAS|66554732|241826|2,-NIPLE HE-HE 1 -@,EXP-1.1,review_required,model,EXP-14.3,review_required,threaded/PPR plumbing fitting; belongs with the water and slurry line,3090
COMPRAS|66554732|242035|1,TVZC TORNILLO VOLCANITA ZINC 2 CJ 100UN -@,ADM-1.2,review_required,model,EXP-14.4,review_required,"nail, screw, weld rod or board; building material, not comms or agrochemicals",1063
COMPRAS|66554732|242035|2,TVZC TORNILLO VOLCANITA ZINC 3 CJ 100UN -@,ADM-1.2,review_required,model,EXP-14.4,review_required,"nail, screw, weld rod or board; building material, not comms or agrochemicals",1923
COMPRAS|66554732|242701|1,CLAVO DE 5KG -@,EXP-7.0,review_required,model,EXP-14.4,review_required,"nail, screw, weld rod or board; building material, not comms or agrochemicals",2107
COMPRAS|66554732|242701|2,CLAVO DE 4 KG -@,EXP-7.0,review_required,model,EXP-14.4,review_required,"nail, screw, weld rod or board; building material, not comms or agrochemicals",1343
COMPRAS|66554732|242783|2,-NIPLE HE-HE 3 4 -@,EXP-1.1,review_required,model,EXP-14.3,review_required,threaded/PPR plumbing fitting; belongs with the water and slurry line,1540
COMPRAS|66554732|242783|6,VALVULA BOLA PASO 3 4 H-FULL -@,EXP-1.1,review_required,model,EXP-14.3,review_required,shut-off valve; belongs with the water and slurry line,14400
COMPRAS|66554732|243033|1,VALVULA COMPACTA HI 3/4 60893 -@,ADM-1.6,review_required,model,EXP-14.3,review_required,shut-off valve; belongs with the water and slurry line,2259
COMPRAS|66554732|243033|10,-NIPLE HE-HE 1 -@,EXP-1.1,review_required,model,EXP-14.3,review_required,threaded/PPR plumbing fitting; belongs with the water and slurry line,1854
COMPRAS|66554732|243033|12,VALVULA COMPACTA HI 1 -@,EXP-1.1,review_required,model,EXP-14.3,review_required,shut-off valve; belongs with the water and slurry line,2512
COMPRAS|66554732|243033|2,VALVULA COMPACTA HI 1 -@,EXP-1.1,review_required,model,EXP-14.3,review_required,shut-off valve; belongs with the water and slurry line,2512
COMPRAS|66554732|243033|4,-NIPLE HE-HE 2 -@,EXP-1.1,review_required,model,EXP-14.3,review_required,threaded/PPR plumbing fitting; belongs with the water and slurry line,937
COMPRAS|66554732|243035|2,-NIPLE HE-HE 1 -@,EXP-1.1,review_required,model,EXP-14.3,review_required,threaded/PPR plumbing fitting; belongs with the water and slurry line,6180
COMPRAS|66554732|243036|3,TVZC TORNILLO VOLCANITA ZINC 2 CJ 100UN -@,ADM-1.2,review_required,model,EXP-14.4,review_required,"nail, screw, weld rod or board; building material, not comms or agrochemicals",3189
COMPRAS|66554732|243036|4,TVZC TORNILLO VOLCANITA ZINC 3 CJ 100UN -@,ADM-1.2,review_required,model,EXP-14.4,review_required,"nail, screw, weld rod or board; building material, not comms or agrochemicals",3846
COMPRAS|66554732|243356|2,TVZC TORNILLO VOLCANITA ZINC 2 CJ 100UN -@,ADM-1.2,review_required,model,EXP-14.4,review_required,"nail, screw, weld rod or board; building material, not comms or agrochemicals",1063
COMPRAS|66554732|243585|2,VALVULA COMPACTA HI 2 ERA-@,ADM-1.6,review_required,model,EXP-14.3,review_required,shut-off valve; belongs with the water and slurry line,7866
COMPRAS|66554732|244019|4,CLAVO DE 4 KG -@,EXP-7.0,review_required,model,EXP-14.4,review_required,"nail, screw, weld rod or board; building material, not comms or agrochemicals",4029
COMPRAS|66554732|244019|5,CLAVO DE 3 KG -@,EXP-7.0,review_required,model,EXP-14.4,review_required,"nail, screw, weld rod or board; building material, not comms or agrochemicals",7635
COMPRAS|66554732|244022|1,CEMENTO OFERTA ESPECIAL -@,EXP-1.1,review_required,model,EXP-14.4,review_required,"cement is a building material, not a staff cost",7698
COMPRAS|66554732|244217|1,CEMENTO OFERTA ESPECIAL -@,EXP-1.1,review_required,model,EXP-14.4,review_required,"cement is a building material, not a staff cost",7698
COMPRAS|66554732|244615|10,FU-LLAVE DE BOLA PP-R COMPLETA 20 MM 90158 -@,EXP-1.1,review_required,model,EXP-14.3,review_required,threaded/PPR plumbing fitting; belongs with the water and slurry line,1431
COMPRAS|66554732|244615|15,BROCHA CONDECORA 3 -@,EXP-1.1,review_required,model,EXP-14.4,review_required,paint and brush; parked here pending the client's ruling on where paint goes,1527
COMPRAS|66554732|244615|3,CLAVO VOLCANITA KG -@,EXP-1.1,review_required,model,EXP-14.4,review_required,"nail, screw, weld rod or board; building material, not comms or agrochemicals",3092
COMPRAS|66554732|244615|4,ESMALTE AL AGUA ACRYFOL BLANCO GALON ALGIFOL -@,EXP-1.1,review_required,model,EXP-14.4,review_required,paint and brush; parked here pending the client's ruling on where paint goes,21453
COMPRAS|66554732|244615|7,-BUSHING REDUCCION HE-HI 1 X 1 2 -@,EXP-1.1,review_required,model,EXP-14.3,review_required,threaded/PPR plumbing fitting; belongs with the water and slurry line,242
COMPRAS|66554732|244615|8,FU-TERMINAL HE 1 2 X 20MM METALICO PEGAR PPR -@,EXP-1.1,review_required,model,EXP-14.3,review_required,threaded/PPR plumbing fitting; belongs with the water and slurry line,1237
COMPRAS|66554732|244615|9,FU-CODO 20MM PPR -@,EXP-1.1,review_required,model,EXP-14.3,review_required,threaded/PPR plumbing fitting; belongs with the water and slurry line,580
COMPRAS|66554732|244617|10,TVZC TORNILLO VOLCANITA ZINC 1 5 8 CJ 100UN -@,ADM-1.2,review_required,model,EXP-14.4,review_required,"nail, screw, weld rod or board; building material, not comms or agrochemicals",869
COMPRAS|66554732|244617|11,FU-TUBERIA FUSION 20MM O PPR -@,EXP-1.1,review_required,model,EXP-14.3,review_required,threaded/PPR plumbing fitting; belongs with the water and slurry line,3073
COMPRAS|66554732|244617|13,CLAVO TINGLE KG -@,EXP-1.1,review_required,model,EXP-14.4,review_required,"nail, screw, weld rod or board; building material, not comms or agrochemicals",2397
COMPRAS|66554732|244617|14,GUARDAPOLVO RODON DE 2 PULGADAS ANCHO -@,EXP-1.1,review_required,model,EXP-14.4,review_required,"nail, screw, weld rod or board; building material, not comms or agrochemicals",28710
COMPRAS|66554732|244617|8,PUERTA PINO RADIATA SUP RECTO 0 80 -@,ADM-1.6,review_required,model,EXP-14.4,review_required,a door is a building material,70141
COMPRAS|66554732|244916|13,LIJA FIERRO GRANO 80 -@,EXP-1.1,review_required,model,EXP-14.4,review_required,"nail, screw, weld rod or board; building material, not comms or agrochemicals",1392
COMPRAS|66554732|244916|4,KIT REGULADOR + FLEXIBLE PROVIDUS BOLSA TRAD -@,EXP-1.1,review_required,model,EXP-14.3,review_required,threaded/PPR plumbing fitting; belongs with the water and slurry line,21841
COMPRAS|66554732|246300|6,ACEITE CADENA MOTOSIERRA LUBRICHILE 5 LTS-@,EXP-13.2,review_required,model,EXP-16.2,review_required,chainsaw consumable; the product lookup already files LIMA MOTOSIERRA here,15443
COMPRAS|66554732|246300|7,LIMA MOTOSIERRA S MANGO 7/32 -@,EXP-13.2,review_required,model,EXP-16.2,review_required,chainsaw consumable; the product lookup already files LIMA MOTOSIERRA here,957
COMPRAS|66554732|246933|3,LIJA FIERRO GRANO 100 -@,EXP-1.1,review_required,model,EXP-14.4,review_required,"nail, screw, weld rod or board; building material, not comms or agrochemicals",570
COMPRAS|66554732|16628|1,CEMENTO OFERTA ESPECIAL -@,EXP-1.1,review_required,model,EXP-14.4,review_required,"cement is a building material, not a staff cost",7698
COMPRAS|760703753|18886|13,MOTOR HIDRAULICO ELEVADOR RF 9/11/13,EXP-13.2,review_required,model,EXP-13.1,review_required,a hydraulic motor is machinery; matched Mantencion Motos on MOTOR,1415685
COMPRAS|760703753|18886|15,REPARACION MOTOR HIDRAULICO LOEBEL,EXP-13.2,auto_accept,model,EXP-13.1,review_required,a hydraulic motor is machinery; matched Mantencion Motos on MOTOR,57500
COMPRAS|760703753|19661|1,KIT REPARACION MOTOR HIDRAULICO 500cc,EXP-13.2,review_required,model,EXP-13.1,review_required,a hydraulic motor is machinery; matched Mantencion Motos on MOTOR,536808
COMPRAS|760703753|19661|4,EJE RECTO MOTOR HIDRAULICO HYM500,EXP-13.2,review_required,model,EXP-13.1,review_required,a hydraulic motor is machinery; matched Mantencion Motos on MOTOR,672090
COMPRAS|760703753|20044|1,MOTOR HIDRAULICO 50 CORREA ENTREGA LATERAL RF TODOS,EXP-13.2,review_required,model,EXP-13.1,review_required,a hydraulic motor is machinery; matched Mantencion Motos on MOTOR,514718
COMPRAS|765686601|35434874|5,ESMALTE SINTETICO PAJARITO BLANCO 1/4GL,ADM-1.6,review_required,model,EXP-14.4,review_required,paint and brush; parked here pending the client's ruling on where paint goes,11990
COMPRAS|765686601|36353445|3,BROCHA 4 SILVER 1000010B,ADM-1.6,review_required,model,EXP-14.4,review_required,paint and brush; parked here pending the client's ruling on where paint goes,4193
COMPRAS|765686601|36353445|5,BROCHA 2 SILVER 1000008B,ADM-1.6,review_required,model,EXP-14.4,review_required,paint and brush; parked here pending the client's ruling on where paint goes,3143
COMPRAS|765686601|36578040|1,ESMALTE AGUA PRO ADVANTAGE SATIN BCO GL,ADM-1.6,auto_accept,model,EXP-14.4,review_required,paint and brush; parked here pending the client's ruling on where paint goes,62235
COMPRAS|765686601|36711894|1,ESMALTE AL AGUA LP SEMIBRILLO BCOBASEXGL,ADM-1.6,review_required,model,EXP-14.4,review_required,paint and brush; parked here pending the client's ruling on where paint goes,27993
COMPRAS|765686601|36711894|2,ESMALTE AL AGUA SEMIBRILLO BLANCO 1GL,ADM-1.6,review_required,model,EXP-14.4,review_required,paint and brush; parked here pending the client's ruling on where paint goes,27993
COMPRAS|765686601|36711894|3,BROCHA PREMIUM EXP 4 PULG,ADM-1.6,auto_accept,model,EXP-14.4,review_required,paint and brush; parked here pending the client's ruling on where paint goes,4792
COMPRAS|765686601|36711894|4,BROCHA SEM PRO 1.5 PULG,ADM-1.6,review_required,model,EXP-14.4,review_required,paint and brush; parked here pending the client's ruling on where paint goes,2392
COMPRAS|770711002|1158729|5,SIFON LOA S/C ENTRADA 1 1/2 Y 1 1/4 - HOFFENS,ADM-1.6,review_required,model,EXP-14.3,review_required,threaded/PPR plumbing fitting; belongs with the water and slurry line,2163
COMPRAS|770711002|1238878|6,ESMALTE SINT BASE AGUA CAFE MORO - TRICOLOR GL,EXP-1.1,review_required,model,EXP-14.4,review_required,paint and brush; parked here pending the client's ruling on where paint goes,58673
COMPRAS|776655848|1027|2,Botellón 20 litros,EXP-16.2,review_required,model,EXP-1.1,review_required,bottled drinking water for staff; matched Mantencion Motos on nothing meaningful,11765
COMPRAS|776655848|662|1,Botellón 20 litros,EXP-16.2,review_required,model,EXP-1.1,review_required,bottled drinking water for staff; matched Mantencion Motos on nothing meaningful,11765
COMPRAS|789500401|1035044|7,Despacho Online,ADM-1.2,auto_accept,model,EXP-15.3,review_required,"a delivery charge is freight, not internet",4715
COMPRAS|810941006|29585440|7,"LIMA MOTOSIERRA 7/32""",EXP-13.2,review_required,model,EXP-16.2,review_required,chainsaw consumable; the product lookup already files LIMA MOTOSIERRA here,8016
COMPRAS|823926006|4860777|2,BRUCELOSIS (ROSA DE BENGALA),EXP-14.4,review_required,model,EXP-12.2,review_required,"a brucellosis blood test is an animal analysis, not building maintenance",503880
COMPRAS|823926006|4864235|1,BRUCELOSIS (ROSA DE BENGALA),EXP-14.4,review_required,model,EXP-12.2,review_required,"a brucellosis blood test is an animal analysis, not building maintenance",120360
COMPRAS|823926006|4864419|1,BRUCELOSIS (ROSA DE BENGALA),EXP-14.4,review_required,model,EXP-12.2,review_required,"a brucellosis blood test is an animal analysis, not building maintenance",296310
COMPRAS|823926006|4868870|1,BRUCELOSIS (ROSA DE BENGALA),EXP-14.4,review_required,model,EXP-12.2,review_required,"a brucellosis blood test is an animal analysis, not building maintenance",336600
COMPRAS|823926006|4891594|2,BRUCELOSIS (ROSA DE BENGALA),EXP-14.4,review_required,model,EXP-12.2,review_required,"a brucellosis blood test is an animal analysis, not building maintenance",18360
COMPRAS|823926006|4927558|2,BRUCELOSIS (ROSA DE BENGALA),EXP-14.4,review_required,model,EXP-12.2,review_required,"a brucellosis blood test is an animal analysis, not building maintenance",21420
COMPRAS|823926006|5173219|1,BRUCELOSIS (ROSA DE BENGALA),EXP-14.4,review_required,model,EXP-12.2,review_required,"a brucellosis blood test is an animal analysis, not building maintenance",535755
COMPRAS|823926006|5175347|1,BRUCELOSIS (ROSA DE BENGALA),EXP-14.4,review_required,model,EXP-12.2,review_required,"a brucellosis blood test is an animal analysis, not building maintenance",383724
COMPRAS|823926006|5177358|2,BRUCELOSIS (ROSA DE BENGALA),EXP-14.4,review_required,model,EXP-12.2,review_required,"a brucellosis blood test is an animal analysis, not building maintenance",331740
COMPRAS|823926006|5177376|1,BRUCELOSIS (ROSA DE BENGALA),EXP-14.4,review_required,model,EXP-12.2,review_required,"a brucellosis blood test is an animal analysis, not building maintenance",463175
COMPRAS|823926006|152144|1,BRUCELOSIS (ROSA DE BENGALA),EXP-14.4,review_required,model,EXP-12.2,review_required,"a brucellosis blood test is an animal analysis, not building maintenance",535755
COMPRAS|823926006|152145|1,BRUCELOSIS (ROSA DE BENGALA),EXP-14.4,review_required,model,EXP-12.2,review_required,"a brucellosis blood test is an animal analysis, not building maintenance",383724
COMPRAS|864906001|659399|2,ACEITE MEZCLA STIHL P/MOTOSIERRAS 1 LT.,EXP-13.1,review_required,model,EXP-16.2,review_required,chainsaw consumable; the product lookup already files LIMA MOTOSIERRA here,14316
COMPRAS|864906001|671808|6,ACEITE MEZCLA STIHL P/MOTOSIERRAS 1 LT.,EXP-13.1,review_required,model,EXP-16.2,review_required,chainsaw consumable; the product lookup already files LIMA MOTOSIERRA here,14269
COMPRAS|864906001|700150|2,"CLAVO CORRIENTE 3"" BOLSA (1KG)",ADM-1.6,review_required,model,EXP-14.4,review_required,"nail, screw, weld rod or board; building material, not comms or agrochemicals",4341
COMPRAS|864906001|700150|4,"CLAVO CORRIENTE 4"" BOLSA (1KG) ""OFERTA""",ADM-1.6,review_required,model,EXP-14.4,review_required,"nail, screw, weld rod or board; building material, not comms or agrochemicals",4109
COMPRAS|967115908|6073716|2,Botellon 20 litros,EXP-13.2,review_required,model,EXP-1.1,review_required,bottled drinking water for staff; matched Mantencion Motos on nothing meaningful,26000
COMPRAS|967115908|6104613|2,Botellon 20 litros,EXP-13.2,review_required,model,EXP-1.1,review_required,bottled drinking water for staff; matched Mantencion Motos on nothing meaningful,78000
COMPRAS|967115908|6131687|1,Botellon 20 litros,EXP-13.2,review_required,model,EXP-1.1,review_required,bottled drinking water for staff; matched Mantencion Motos on nothing meaningful,16250
COMPRAS|967115908|6161039|2,Botellon 20 litros,EXP-13.2,review_required,model,EXP-1.1,review_required,bottled drinking water for staff; matched Mantencion Motos on nothing meaningful,35750
COMPRAS|967115908|6189806|2,Botellon 20 litros,EXP-13.2,review_required,model,EXP-1.1,review_required,bottled drinking water for staff; matched Mantencion Motos on nothing meaningful,32500
COMPRAS|967115908|6218140|1,Botellon 20 litros,EXP-13.2,review_required,model,EXP-1.1,review_required,bottled drinking water for staff; matched Mantencion Motos on nothing meaningful,19500
COMPRAS|967115908|6246221|2,Botellon 20 litros,EXP-13.2,review_required,model,EXP-1.1,review_required,bottled drinking water for staff; matched Mantencion Motos on nothing meaningful,39000
COMPRAS|967115908|6264029|2,Botellon 20 litros,EXP-13.2,review_required,model,EXP-1.1,review_required,bottled drinking water for staff; matched Mantencion Motos on nothing meaningful,39000
COMPRAS|967115908|6457635|1,Botellon 20 litros,EXP-13.2,review_required,model,EXP-1.1,review_required,bottled drinking water for staff; matched Mantencion Motos on nothing meaningful,54958
COMPRAS|967115908|6457651|2,Botellon 20 litros,EXP-13.2,review_required,model,EXP-1.1,review_required,bottled drinking water for staff; matched Mantencion Motos on nothing meaningful,41184
COMPRAS|967115908|6486254|1,Botellon 20 litros,EXP-13.2,review_required,model,EXP-1.1,review_required,bottled drinking water for staff; matched Mantencion Motos on nothing meaningful,24024
COMPRAS|967115908|6487980|1,Botellon 20 litros,EXP-13.2,review_required,model,EXP-1.1,review_required,bottled drinking water for staff; matched Mantencion Motos on nothing meaningful,27681
COMPRAS|96792430K|139938055|1,PTA TERC 70X200 B/PINO CUN13Cp,EXP-14.3,auto_accept,model,EXP-14.4,review_required,a door is a building material,81471
COMPRAS|96792430K|141083078|1,SIFON LOA S/R ENTR 11/2 - 11/4,ADM-1.6,review_required,model,EXP-14.3,review_required,threaded/PPR plumbing fitting; belongs with the water and slurry line,3353
COMPRAS|96792430K|141790959|3,ESTUFA INFRARED WIFI 4/1 KENDC,ADM-1.2,auto_accept,model,EXP-16.2,review_required,a heater matched Comunicaciones on the word WIFI,153773
