row_id,input_id,source_file,period,folio,nro_lin_det,direction,invoice_date,document_type,provider_rut,provider_giro,item_text,description,provider,farm,meter_code,amount,unit_price,xml_document_kind,source,prediction,top1,margin,entropy,decision,reason,top3,model_prediction,model_top1,lookup_conflict,exact_known_truth,exact_known_consistent,risk_flags
1191,COMPRAS|97080000K|3200024|1,DTE_033_000003200024_97080000K.xml,2025-02,3200024,1,COMPRAS,2025-02-11,33,97080000K,BANCO COMERCIAL,Pago Vencido de renta de Arrendamiento Nº8 del contrato Nº32799-1,,BANCO BICE,,,3256429,3256429,Documento,model,ADM-1.7,0.924711,0.899528,0.457572,auto_accept,,ADM-1.7:0.9247;ADM-1.4:0.0252;EXP-14.1:0.0180,ADM-1.7,0.924711,False,,,novel_model_auto_accept
1192,COMPRAS|97080000K|3200024|2,DTE_033_000003200024_97080000K.xml,2025-02,3200024,2,COMPRAS,2025-02-11,33,97080000K,BANCO COMERCIAL,Administracion de Contratos,,BANCO BICE,,,4350,4350,Documento,model,ADM-1.7,0.974234,0.96446,0.176351,auto_accept,,ADM-1.7:0.9742;ADM-1.4:0.0098;EXP-14.1:0.0079,ADM-1.7,0.974234,False,,,novel_model_auto_accept
1194,COMPRAS|97080000K|3206334|1,DTE_033_000003206334_97080000K.xml,2025-02,3206334,1,COMPRAS,2025-02-14,33,97080000K,BANCO COMERCIAL,Renta de Arrendamiento Nº1 del contrato Nº34431-0,,BANCO BICE,,,2137633,2137633,Documento,model,ADM-1.7,0.914412,0.885986,0.494224,auto_accept,,ADM-1.7:0.9144;EXP-14.1:0.0284;ADM-1.4:0.0260,ADM-1.7,0.914412,False,,,novel_model_auto_accept
1195,COMPRAS|97080000K|3206571|1,DTE_033_000003206571_97080000K.xml,2025-02,3206571,1,COMPRAS,2025-02-19,33,97080000K,BANCO COMERCIAL,Renta de Arrendamiento Nº11 del contrato Nº32326-1,,BANCO BICE,,,3967703,3967703,Documento,model,ADM-1.7,0.915102,0.886162,0.495481,auto_accept,,ADM-1.7:0.9151;ADM-1.4:0.0289;EXP-14.1:0.0233,ADM-1.7,0.915102,False,,,novel_model_auto_accept
1196,COMPRAS|97080000K|3209889|1,DTE_033_000003209889_97080000K.xml,2025-02,3209889,1,COMPRAS,2025-02-19,33,97080000K,BANCO COMERCIAL,COMISION DE USO MENSUAL (Nro. Documento: 474150001425),,BANCO BICE,,,4995,4995,Documento,model,ADM-1.7,0.896275,0.865835,0.634715,auto_accept,,ADM-1.7:0.8963;EXP-14.1:0.0304;ADM-1.4:0.0162,ADM-1.7,0.896275,False,,,novel_model_auto_accept
1197,COMPRAS|97080000K|3209889|2,DTE_033_000003209889_97080000K.xml,2025-02,3209889,2,COMPRAS,2025-02-19,33,97080000K,BANCO COMERCIAL,COMISION DE USO MENSUAL (Nro. Documento: 474150001441),,BANCO BICE,,,4995,4995,Documento,model,ADM-1.7,0.895479,0.864781,0.638625,auto_accept,,ADM-1.7:0.8955;EXP-14.1:0.0307;ADM-1.4:0.0162,ADM-1.7,0.895479,False,,,novel_model_auto_accept
1198,COMPRAS|97080000K|3210653|1,DTE_033_000003210653_97080000K.xml,2025-02,3210653,1,COMPRAS,2025-02-24,33,97080000K,BANCO COMERCIAL,Renta de Arrendamiento Nº2 del contrato Nº34350-1,,BANCO BICE,,,1487279,1487279,Documento,model,ADM-1.7,0.91659,0.886836,0.482205,auto_accept,,ADM-1.7:0.9166;ADM-1.4:0.0298;EXP-14.1:0.0236,ADM-1.7,0.91659,False,,,novel_model_auto_accept
1199,COMPRAS|97080000K|3211320|1,DTE_033_000003211320_97080000K.xml,2025-02,3211320,1,COMPRAS,2025-02-25,33,97080000K,BANCO COMERCIAL,Renta de Arrendamiento Nº28 del contrato Nº23221-2,,BANCO BICE,,,2106369,2106369,Documento,model,ADM-1.7,0.923228,0.898746,0.453349,auto_accept,,ADM-1.7:0.9232;EXP-14.1:0.0245;ADM-1.4:0.0236,ADM-1.7,0.923228,False,,,novel_model_auto_accept
1200,COMPRAS|97080000K|3212097|1,DTE_033_000003212097_97080000K.xml,2025-02,3212097,1,COMPRAS,2025-02-26,33,97080000K,BANCO COMERCIAL,Renta de Arrendamiento Nº2 del contrato Nº34359-1,,BANCO BICE,,,2816710,2816710,Documento,model,ADM-1.7,0.917489,0.889417,0.478011,auto_accept,,ADM-1.7:0.9175;ADM-1.4:0.0281;EXP-14.1:0.0247,ADM-1.7,0.917489,False,,,novel_model_auto_accept
1201,COMPRAS|97080000K|3212152|1,DTE_033_000003212152_97080000K.xml,2025-02,3212152,1,COMPRAS,2025-02-27,33,97080000K,BANCO COMERCIAL,Renta de Arrendamiento Nº33 del contrato Nº22338-1,,BANCO BICE,,,741955,741955,Documento,model,ADM-1.7,0.916951,0.889874,0.480566,auto_accept,,ADM-1.7:0.9170;ADM-1.4:0.0271;EXP-14.1:0.0260,ADM-1.7,0.916951,False,,,novel_model_auto_accept
1206,COMPRAS|969920301|4282243|1,DTE_033_000004282243_969920301.xml,2025-02,4282243,1,COMPRAS,2025-02-26,33,969920301,CONSTRUCCION DE CARRETERAS Y LINEAS DE FERROCARRIL,Peaje Autopista Vespucio Norte,,Sociedad Concesionaria Vespucio Norte Express S.A.,,1100277143,0,,Documento,model,ADM-1.4,0.874237,0.861472,0.831264,auto_accept,,ADM-1.4:0.8742;ADM-2.1:0.0128;ADM-1.7:0.0088,ADM-1.4,0.874237,False,,,novel_model_auto_accept
1207,COMPRAS|969920301|4282243|2,DTE_033_000004282243_969920301.xml,2025-02,4282243,2,COMPRAS,2025-02-26,33,969920301,CONSTRUCCION DE CARRETERAS Y LINEAS DE FERROCARRIL,Interés por Mora,,Sociedad Concesionaria Vespucio Norte Express S.A.,,1100277143,2,2,Documento,model,ADM-1.4,0.800482,0.71904,1.027818,auto_accept,,ADM-1.4:0.8005;ADM-1.7:0.0814;EXP-14.1:0.0278,ADM-1.4,0.800482,False,,,novel_model_auto_accept
1208,COMPRAS|969920301|4282243|3,DTE_033_000004282243_969920301.xml,2025-02,4282243,3,COMPRAS,2025-02-26,33,969920301,CONSTRUCCION DE CARRETERAS Y LINEAS DE FERROCARRIL,Arriendo Televía,,Sociedad Concesionaria Vespucio Norte Express S.A.,,1100277143,8440,8440,Documento,model,EXP-15.4,0.782434,0.744655,1.204934,auto_accept,,EXP-15.4:0.7824;ADM-1.2:0.0378;ADM-1.3:0.0235,EXP-15.4,0.782434,False,,,novel_model_auto_accept
1241,COMPRAS|946250007|5174445|1,DTE_033_000005174445_946250007.xml,2025-02,5174445,1,COMPRAS,2025-02-01,33,946250007,EST. SERV.-SUPERM.-REST.-VTA. CIGARR.-ASESOR.-SOC. INVERS.,Gasolina 93 octanos sin plomo,IE Base: 403.7640 - IE Variable: -22.6377,INVERSIONES ENEX S.A.,,,50266,837.7387,Documento,model,EXP-11.4,0.753744,0.608557,0.894834,auto_accept,,EXP-11.4:0.7537;ADM-1.4:0.1452;EXP-11.3:0.0644,EXP-11.4,0.753744,False,,,novel_model_auto_accept
1242,COMPRAS|946250007|5188972|1,DTE_033_000005188972_946250007.xml,2025-02,5188972,1,COMPRAS,2025-02-10,33,946250007,EST. SERV.-SUPERM.-REST.-VTA. CIGARR.-ASESOR.-SOC. INVERS.,Gasolina 93 octanos sin plomo,IE Base: 403.7640 - IE Variable: 1.7900,INVERSIONES ENEX S.A.,,,36097,811.3144,Documento,model,EXP-11.4,0.751396,0.596816,0.887372,auto_accept,,EXP-11.4:0.7514;ADM-1.4:0.1546;EXP-11.3:0.0594,EXP-11.4,0.751396,False,,,novel_model_auto_accept
1243,COMPRAS|946250007|5193184|1,DTE_033_000005193184_946250007.xml,2025-02,5193184,1,COMPRAS,2025-02-13,33,946250007,EST. SERV.-SUPERM.-REST.-VTA. CIGARR.-ASESOR.-SOC. INVERS.,Gasolina 93 octanos sin plomo,IE Base: 403.7640 - IE Variable: 9.0712,INVERSIONES ENEX S.A.,,,61925,804.3252,Documento,model,EXP-11.4,0.758885,0.615141,0.882918,auto_accept,,EXP-11.4:0.7589;ADM-1.4:0.1437;EXP-11.3:0.0603,EXP-11.4,0.758885,False,,,novel_model_auto_accept
1244,COMPRAS|946250007|5193394|1,DTE_033_000005193394_946250007.xml,2025-02,5193394,1,COMPRAS,2025-02-14,33,946250007,EST. SERV.-SUPERM.-REST.-VTA. CIGARR.-ASESOR.-SOC. INVERS.,Gasolina 93 octanos sin plomo,IE Base: 403.7640 - IE Variable: 9.0712,INVERSIONES ENEX S.A.,,,57315,805.1895,Documento,model,EXP-11.4,0.758885,0.615141,0.882918,auto_accept,,EXP-11.4:0.7589;ADM-1.4:0.1437;EXP-11.3:0.0603,EXP-11.4,0.758885,False,,,novel_model_auto_accept
1248,COMPRAS|967115908|6104613|1,DTE_033_000006104613_967115908.xml,2025-01,6104613,1,COMPRAS,2025-01-31,33,967115908,"CAPTACION, TRATAMIENTO Y DISTRIBUCION DE AGUA",Arriendo Dispensador Agua Fria-Caliente,,Manantial S.A,,,13000,6500.000000,Documento,model,EXP-15.4,0.780674,0.711654,1.197205,auto_accept,,EXP-15.4:0.7807;ADM-1.3:0.0690;ADM-1.4:0.0232,EXP-15.4,0.780674,False,,,novel_model_auto_accept
1251,COMPRAS|990610002|8940065|1,DTE_033_000008940065_990610002.xml,2025-02,8940065,1,COMPRAS,2025-02-10,33,990610002,SEGUROS GENERALES,61849994,43733,HDI SEGUROS S.A.,,000000021051715,230172,000000230172.000000,Documento,model,ADM-2.1,0.854244,0.809891,0.824048,auto_accept,,ADM-2.1:0.8542;ADM-2.2:0.0444;ADM-1.4:0.0243,ADM-2.1,0.854244,False,,,novel_model_auto_accept
1252,COMPRAS|760586471|10071735|1,DTE_033_000010071735_760586471.xml,2025-02,10071735,1,COMPRAS,2025-02-01,33,760586471,SERVICIOS INTEGRALES DE SEGURIDAD,MONITOREO MES DE 02/2025 CONTRATO 1731305,,VERISURE CHILE SPA,,,40301,40301,Documento,model,ADM-1.7,0.976208,0.965109,0.162096,auto_accept,,ADM-1.7:0.9762;ADM-1.4:0.0111;EXP-14.1:0.0058,ADM-1.7,0.976208,False,,,novel_model_auto_accept
1253,COMPRAS|760586471|10072822|1,DTE_033_000010072822_760586471.xml,2025-02,10072822,1,COMPRAS,2025-02-01,33,760586471,SERVICIOS INTEGRALES DE SEGURIDAD,MONITOREO MES DE 02/2025 CONTRATO 1731576,,VERISURE CHILE SPA,,,38382,38382,Documento,model,ADM-1.7,0.975608,0.963711,0.164811,auto_accept,,ADM-1.7:0.9756;ADM-1.4:0.0119;EXP-14.1:0.0056,ADM-1.7,0.975608,False,,,novel_model_auto_accept
1254,COMPRAS|760586471|10099225|1,DTE_033_000010099225_760586471.xml,2025-02,10099225,1,COMPRAS,2025-02-01,33,760586471,SERVICIOS INTEGRALES DE SEGURIDAD,MONITOREO MES DE 02/2025 CONTRATO 1731275,,VERISURE CHILE SPA,,,41836,41836,Documento,model,ADM-1.7,0.975726,0.96382,0.164252,auto_accept,,ADM-1.7:0.9757;ADM-1.4:0.0119;EXP-14.1:0.0055,ADM-1.7,0.975726,False,,,novel_model_auto_accept
1255,COMPRAS|760586471|10167554|1,DTE_033_000010167554_760586471.xml,2025-02,10167554,1,COMPRAS,2025-02-01,33,760586471,SERVICIOS INTEGRALES DE SEGURIDAD,MONITOREO MES DE 02/2025 CONTRATO 1697527,,VERISURE CHILE SPA,,,57189,57189,Documento,model,ADM-1.7,0.976164,0.964249,0.161484,auto_accept,,ADM-1.7:0.9762;ADM-1.4:0.0119;EXP-14.1:0.0051,ADM-1.7,0.976164,False,,,novel_model_auto_accept
1273,COMPRAS|810941006|28118938|1,DTE_033_000028118938_810941006.xml,2025-01,28118938,1,COMPRAS,2025-01-31,33,810941006,FABR. Y DIST.PROD.LACTEOS VTAS. INSAGRIC,Intereses mayor plazo,Intereses mayor plazo,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,,1228513,1228513,Documento,model,ADM-1.7,0.848937,0.805201,0.880595,auto_accept,,ADM-1.7:0.8489;ADM-1.4:0.0437;EXP-14.1:0.0224,ADM-1.7,0.848937,False,,,novel_model_auto_accept
1313,COMPRAS|810941006|28128027|1,DTE_033_000028128027_810941006.xml,2025-02,28128027,1,COMPRAS,2025-02-19,33,810941006,FABR. Y DIST.PROD.LACTEOS VTAS. INSAGRIC,PLASTICO SILO 14 M 150 MIC,PLASTICO SILO 14 M 150 MIC,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,,201798,100899,Documento,model,EXP-4.1,0.94758,0.928396,0.337586,auto_accept,,EXP-4.1:0.9476;EXP-5.4:0.0192;EXP-5.5:0.0082,EXP-4.1,0.94758,False,,,novel_model_auto_accept
1386,COMPRAS|815376005|41329900|1,DTE_033_000041329900_815376005.xml,2025-02,41329900,1,COMPRAS,2025-02-28,33,815376005,"GRANDES ESTABLECIMIENTOS (VENTA DE ALIMENTOS), HIPERMERCADOS","GALLETA FRAC COSTA 110 GR, CLASICA",1.0 x 1 UN $750 Bruto/$630.0 Neto,RENDIC HERMANOS S.A.,,,630,630.0,Documento,model,ADM-1.6,0.787315,0.687917,0.999397,auto_accept,,ADM-1.6:0.7873;EXP-13.3:0.0994;EXP-14.4:0.0212,ADM-1.6,0.787315,False,,,novel_model_auto_accept
1387,COMPRAS|815376005|41329900|2,DTE_033_000041329900_815376005.xml,2025-02,41329900,2,COMPRAS,2025-02-28,33,815376005,"GRANDES ESTABLECIMIENTOS (VENTA DE ALIMENTOS), HIPERMERCADOS","GALLETA FRAC COSTA 110 GR, VAINILLA",1.0 x 1 UN $750 Bruto/$630.0 Neto,RENDIC HERMANOS S.A.,,,630,630.0,Documento,model,ADM-1.6,0.794337,0.700522,0.979984,auto_accept,,ADM-1.6:0.7943;EXP-13.3:0.0938;EXP-14.4:0.0221,ADM-1.6,0.794337,False,,,novel_model_auto_accept
1388,COMPRAS|815376005|41329900|3,DTE_033_000041329900_815376005.xml,2025-02,41329900,3,COMPRAS,2025-02-28,33,815376005,"GRANDES ESTABLECIMIENTOS (VENTA DE ALIMENTOS), HIPERMERCADOS","GALLETA FRAC COSTA 110 GR, BI CAPUCCINO",1.0 x 1 UN $750 Bruto/$630.0 Neto,RENDIC HERMANOS S.A.,,,630,630.0,Documento,model,ADM-1.6,0.779907,0.667293,0.999299,auto_accept,,ADM-1.6:0.7799;EXP-13.3:0.1126;EXP-14.4:0.0209,ADM-1.6,0.779907,False,,,novel_model_auto_accept
1389,COMPRAS|815376005|41329900|4,DTE_033_000041329900_815376005.xml,2025-02,41329900,4,COMPRAS,2025-02-28,33,815376005,"GRANDES ESTABLECIMIENTOS (VENTA DE ALIMENTOS), HIPERMERCADOS",SET CUBIERTOS DKORA 24 UN,1.0 x 1 UN $10390 Bruto/$8732.0 Neto,RENDIC HERMANOS S.A.,,,5883,8732.0,Documento,model,ADM-1.6,0.87543,0.800306,0.602138,auto_accept,,ADM-1.6:0.8754;EXP-13.3:0.0751;EXP-14.4:0.0104,ADM-1.6,0.87543,False,,,novel_model_auto_accept
1391,COMPRAS|815376005|41329900|6,DTE_033_000041329900_815376005.xml,2025-02,41329900,6,COMPRAS,2025-02-28,33,815376005,"GRANDES ESTABLECIMIENTOS (VENTA DE ALIMENTOS), HIPERMERCADOS",BROWNIE PREMIUN NUTRABIEN 250 GR,1.0 x 1 UN $3050 Bruto/$2563.0 Neto,RENDIC HERMANOS S.A.,,,2563,2563.0,Documento,model,ADM-1.6,0.867878,0.786575,0.621312,auto_accept,,ADM-1.6:0.8679;EXP-13.3:0.0813;EXP-14.4:0.0127,ADM-1.6,0.867878,False,,,novel_model_auto_accept
1392,COMPRAS|815376005|41329900|7,DTE_033_000041329900_815376005.xml,2025-02,41329900,7,COMPRAS,2025-02-28,33,815376005,"GRANDES ESTABLECIMIENTOS (VENTA DE ALIMENTOS), HIPERMERCADOS",QUEQUE MARMOL PREMIUN NUTRABIEN 250 GR,1.0 x 1 UN $3050 Bruto/$2563.0 Neto,RENDIC HERMANOS S.A.,,,2563,2563.0,Documento,model,ADM-1.6,0.887598,0.822633,0.562545,auto_accept,,ADM-1.6:0.8876;EXP-13.3:0.0650;EXP-14.4:0.0114,ADM-1.6,0.887598,False,,,novel_model_auto_accept
1393,COMPRAS|815376005|41329900|8,DTE_033_000041329900_815376005.xml,2025-02,41329900,8,COMPRAS,2025-02-28,33,815376005,"GRANDES ESTABLECIMIENTOS (VENTA DE ALIMENTOS), HIPERMERCADOS",GALLETAS RELLENA FRAMBUESA PULMAHUE 260G,1.0 x 1 UN $2890 Bruto/$2429.0 Neto,RENDIC HERMANOS S.A.,,,2429,2429.0,Documento,model,ADM-1.6,0.853904,0.772825,0.693957,auto_accept,,ADM-1.6:0.8539;EXP-13.3:0.0811;EXP-14.4:0.0179,ADM-1.6,0.853904,False,,,novel_model_auto_accept
1394,COMPRAS|815376005|41329900|9,DTE_033_000041329900_815376005.xml,2025-02,41329900,9,COMPRAS,2025-02-28,33,815376005,"GRANDES ESTABLECIMIENTOS (VENTA DE ALIMENTOS), HIPERMERCADOS",MAGDALENA TRES LECHES PULMAHUE 300GR,1.0 x 1 UN $1990 Bruto/$1672.0 Neto,RENDIC HERMANOS S.A.,,,1672,1672.0,Documento,model,ADM-1.6,0.878121,0.81255,0.609045,auto_accept,,ADM-1.6:0.8781;EXP-13.3:0.0656;EXP-14.4:0.0140,ADM-1.6,0.878121,False,,,novel_model_auto_accept
1395,COMPRAS|815376005|41329900|10,DTE_033_000041329900_815376005.xml,2025-02,41329900,10,COMPRAS,2025-02-28,33,815376005,"GRANDES ESTABLECIMIENTOS (VENTA DE ALIMENTOS), HIPERMERCADOS",MAGDALENA CHIP CHOCOLATE PULMAHUE UN,1.0 x 1 UN $2750 Bruto/$2311.0 Neto,RENDIC HERMANOS S.A.,,,2311,2311.0,Documento,model,ADM-1.6,0.817179,0.720156,0.820782,auto_accept,,ADM-1.6:0.8172;EXP-13.3:0.0970;EXP-14.4:0.0305,ADM-1.6,0.817179,False,,,novel_model_auto_accept
1396,COMPRAS|815376005|41329900|11,DTE_033_000041329900_815376005.xml,2025-02,41329900,11,COMPRAS,2025-02-28,33,815376005,"GRANDES ESTABLECIMIENTOS (VENTA DE ALIMENTOS), HIPERMERCADOS",LIMP LIQ ANTIGRAS ULT POW DP FUZOL 750ML,3.0 x 1 UN $1590 Bruto/$1336.0 Neto,RENDIC HERMANOS S.A.,,,2521,1336.0,Documento,model,ADM-1.6,0.852229,0.765743,0.699268,auto_accept,,ADM-1.6:0.8522;EXP-13.3:0.0865;EXP-14.4:0.0125,ADM-1.6,0.852229,False,,,novel_model_auto_accept
1397,COMPRAS|815376005|41329900|12,DTE_033_000041329900_815376005.xml,2025-02,41329900,12,COMPRAS,2025-02-28,33,815376005,"GRANDES ESTABLECIMIENTOS (VENTA DE ALIMENTOS), HIPERMERCADOS",CLORO CONCENTRADO SMART CLEAN 2 KG,3.0 x 1 UN $2020 Bruto/$1697.3333 Neto,RENDIC HERMANOS S.A.,,,5092,1697.3333,Documento,model,ADM-1.6,0.891242,0.835173,0.577948,auto_accept,,ADM-1.6:0.8912;EXP-13.3:0.0561;EXP-9.2:0.0072,ADM-1.6,0.891242,False,,,novel_model_auto_accept
1398,COMPRAS|815376005|41329900|13,DTE_033_000041329900_815376005.xml,2025-02,41329900,13,COMPRAS,2025-02-28,33,815376005,"GRANDES ESTABLECIMIENTOS (VENTA DE ALIMENTOS), HIPERMERCADOS","LIMP MULTIESP SMART CLEAN 1.8LT, LAVANDA",2.0 x 1 UN $2950 Bruto/$2479.5 Neto,RENDIC HERMANOS S.A.,,,3471,2479.5,Documento,model,ADM-1.6,0.871273,0.802288,0.640412,auto_accept,,ADM-1.6:0.8713;EXP-13.3:0.0690;EXP-14.4:0.0125,ADM-1.6,0.871273,False,,,novel_model_auto_accept
1400,COMPRAS|815376005|41329900|15,DTE_033_000041329900_815376005.xml,2025-02,41329900,15,COMPRAS,2025-02-28,33,815376005,"GRANDES ESTABLECIMIENTOS (VENTA DE ALIMENTOS), HIPERMERCADOS",JAMON PECHUGA COCIDA SOPRAVAL 200GR,1.0 x 1 UN $3590 Bruto/$3017.0 Neto,RENDIC HERMANOS S.A.,,,2521,3017.0,Documento,model,ADM-1.6,0.893495,0.83692,0.548307,auto_accept,,ADM-1.6:0.8935;EXP-13.3:0.0566;EXP-14.4:0.0131,ADM-1.6,0.893495,False,,,novel_model_auto_accept
1401,COMPRAS|815376005|41525212|1,DTE_033_000041525212_815376005.xml,2025-02,41525212,1,COMPRAS,2025-02-16,33,815376005,"GRANDES ESTABLECIMIENTOS (VENTA DE ALIMENTOS), HIPERMERCADOS",PILAS ALCALINAS AAA DURACELL 4 UN,1.0 x 1 UN $5890 Bruto/$4950.0 Neto,RENDIC HERMANOS S.A.,,,4950,4950.0,Documento,model,ADM-1.6,0.840155,0.766797,0.764908,auto_accept,,ADM-1.6:0.8402;EXP-13.3:0.0734;EXP-14.4:0.0295,ADM-1.6,0.840155,False,,,novel_model_auto_accept
1402,COMPRAS|815376005|41525212|2,DTE_033_000041525212_815376005.xml,2025-02,41525212,2,COMPRAS,2025-02-16,33,815376005,"GRANDES ESTABLECIMIENTOS (VENTA DE ALIMENTOS), HIPERMERCADOS",PAPEL HIG DH NUBELIN 25MTX40,1.0 x 1 UN $13990 Bruto/$11756.0 Neto,RENDIC HERMANOS S.A.,,,10916,11756.0,Documento,model,ADM-1.6,0.911596,0.865549,0.475256,auto_accept,,ADM-1.6:0.9116;EXP-13.3:0.0460;EXP-14.4:0.0099,ADM-1.6,0.911596,False,,,novel_model_auto_accept
1403,COMPRAS|815376005|41573569|1,DTE_033_000041573569_815376005.xml,2025-02,41573569,1,COMPRAS,2025-02-28,33,815376005,"GRANDES ESTABLECIMIENTOS (VENTA DE ALIMENTOS), HIPERMERCADOS","GALLETA DONUTS COSTA 100 GR, BITTER",4.0 x 1 UN $1220 Bruto/$1025.0 Neto,RENDIC HERMANOS S.A.,,,3361,1025.0,Documento,model,ADM-1.6,0.787779,0.694376,1.010929,auto_accept,,ADM-1.6:0.7878;EXP-13.3:0.0934;EXP-14.4:0.0263,ADM-1.6,0.787779,False,,,novel_model_auto_accept
1404,COMPRAS|815376005|41573569|2,DTE_033_000041573569_815376005.xml,2025-02,41573569,2,COMPRAS,2025-02-28,33,815376005,"GRANDES ESTABLECIMIENTOS (VENTA DE ALIMENTOS), HIPERMERCADOS","GALLETA DONUTS COSTA 100 GR, BLANCO",2.0 x 1 UN $1220 Bruto/$1025.5 Neto,RENDIC HERMANOS S.A.,,,1681,1025.5,Documento,model,ADM-1.6,0.802033,0.703459,0.926744,auto_accept,,ADM-1.6:0.8020;EXP-13.3:0.0986;EXP-14.4:0.0211,ADM-1.6,0.802033,False,,,novel_model_auto_accept
1405,COMPRAS|815376005|41573569|3,DTE_033_000041573569_815376005.xml,2025-02,41573569,3,COMPRAS,2025-02-28,33,815376005,"GRANDES ESTABLECIMIENTOS (VENTA DE ALIMENTOS), HIPERMERCADOS",ESPONJA MULTIUSO LISA VIRUTEX 4 UN,1.0 x 1 UN $1650 Bruto/$1387.0 Neto,RENDIC HERMANOS S.A.,,,1387,1387.0,Documento,model,ADM-1.6,0.881261,0.813421,0.590851,auto_accept,,ADM-1.6:0.8813;EXP-13.3:0.0678;EXP-14.4:0.0126,ADM-1.6,0.881261,False,,,novel_model_auto_accept
1406,COMPRAS|815376005|41573569|4,DTE_033_000041573569_815376005.xml,2025-02,41573569,4,COMPRAS,2025-02-28,33,815376005,"GRANDES ESTABLECIMIENTOS (VENTA DE ALIMENTOS), HIPERMERCADOS",QUESO CHANCO LAMINADO QUILLAYES 100 GR,1.0 x 1 UN $1590 Bruto/$1336.0 Neto,RENDIC HERMANOS S.A.,,,1336,1336.0,Documento,model,ADM-1.6,0.869753,0.787819,0.611853,auto_accept,,ADM-1.6:0.8698;EXP-13.3:0.0819;EXP-14.4:0.0104,ADM-1.6,0.869753,False,,,novel_model_auto_accept
1407,COMPRAS|815376005|41573569|5,DTE_033_000041573569_815376005.xml,2025-02,41573569,5,COMPRAS,2025-02-28,33,815376005,"GRANDES ESTABLECIMIENTOS (VENTA DE ALIMENTOS), HIPERMERCADOS",PAPEL HIG DH ULTRA ELITE 50MTX4,1.0 x 1 UN $5510 Bruto/$4630.0 Neto,RENDIC HERMANOS S.A.,,,3622,4630.0,Documento,model,ADM-1.6,0.904538,0.854871,0.504215,auto_accept,,ADM-1.6:0.9045;EXP-13.3:0.0497;EXP-14.4:0.0111,ADM-1.6,0.904538,False,,,novel_model_auto_accept
1408,COMPRAS|815376005|41573569|6,DTE_033_000041573569_815376005.xml,2025-02,41573569,6,COMPRAS,2025-02-28,33,815376005,"GRANDES ESTABLECIMIENTOS (VENTA DE ALIMENTOS), HIPERMERCADOS",PAPEL HIG DH NUBELIN 22MTX24,1.0 x 1 UN $9990 Bruto/$8395.0 Neto,RENDIC HERMANOS S.A.,,,6378,8395.0,Documento,model,ADM-1.6,0.911786,0.865931,0.476312,auto_accept,,ADM-1.6:0.9118;EXP-13.3:0.0459;EXP-14.4:0.0087,ADM-1.6,0.911786,False,,,novel_model_auto_accept
1409,COMPRAS|815376005|41573569|7,DTE_033_000041573569_815376005.xml,2025-02,41573569,7,COMPRAS,2025-02-28,33,815376005,"GRANDES ESTABLECIMIENTOS (VENTA DE ALIMENTOS), HIPERMERCADOS",PAN PITA BLANCO PROSEPAN KG,0.438 x 1 KG $2890 Bruto/$2429.2237 Neto,RENDIC HERMANOS S.A.,,,1064,2429.2237,Documento,model,ADM-1.6,0.801781,0.687057,0.913197,auto_accept,,ADM-1.6:0.8018;EXP-13.3:0.1147;EXP-9.2:0.0086,ADM-1.6,0.801781,False,,,novel_model_auto_accept
1410,COMPRAS|970040005|42521621|1,DTE_033_000042521621_970040005.xml,2025-01,42521621,1,COMPRAS,2025-01-22,33,970040005,Banco Comercial,COMISION MENSUAL PLAN CUENTA CORRIENTE ]PYME,COMISION MENSUAL PLAN CUENTA CORRIENTE ]PYME ]NUMERO DE OPERACION XXXXXXX4401 .,Banco de Chile,,,23049,23049,Documento,model,ADM-1.7,0.853859,0.820246,0.854138,auto_accept,,ADM-1.7:0.8539;EXP-12.1:0.0336;ADM-1.4:0.0206,ADM-1.7,0.853859,False,,,novel_model_auto_accept
1411,COMPRAS|970040005|42586750|1,DTE_033_000042586750_970040005.xml,2025-02,42586750,1,COMPRAS,2025-02-07,33,970040005,Banco Comercial,COMISION MENSUAL ADMINISTRACION CONVENIO]REMUNERACIONES,COMISION MENSUAL ADMINISTRACION CONVENIO]REMUNERACIONES ]NUMERO DE OPERACION 02600554401 .,Banco de Chile,,,12897,12897,Documento,model,ADM-1.7,0.878513,0.853385,0.740184,auto_accept,,ADM-1.7:0.8785;EXP-12.1:0.0251;ADM-1.4:0.0211,ADM-1.7,0.878513,False,,,novel_model_auto_accept
1412,COMPRAS|968069802|50796655|1,DTE_033_000050796655_968069802.xml,2025-02,50796655,1,COMPRAS,2025-02-10,33,968069802,Telecomunicaciones,Servicios de acceso a Internet,,Entel PCS Telecomunicaciones S.A.,,1094349,185799,185799,Documento,model,ADM-1.2,0.930444,0.909295,0.447677,auto_accept,,ADM-1.2:0.9304;ADM-1.6:0.0211;EXP-14.3:0.0132,ADM-1.2,0.930444,False,,,novel_model_auto_accept
