row_id,input_id,source_file,period,folio,nro_lin_det,direction,invoice_date,document_type,provider_rut,provider_giro,item_text,description,provider,farm,meter_code,amount,unit_price,xml_document_kind,source,prediction,top1,margin,entropy,decision,reason,top3,model_prediction,model_top1,lookup_conflict,exact_known_truth,exact_known_consistent,risk_flags
3662,COMPRAS|810941006|28756524|3,DTE_033_000028756524_810941006.xml,2025-04,28756524,3,COMPRAS,2025-04-30,33,810941006,"ELAB Y VTA PROD.LACT,VTA INS AGRIC,VETER,SERV LAB,COMBUST, ALIM Y BEB",PLANILLA NUMERO 71080 - ANALISIS : COOP-SANGRE/SUERO/OTROS-,,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,,83950,83950,Documento,model,EXP-12.2,0.951818,0.937789,0.306636,auto_accept,,EXP-12.2:0.9518;EXP-12.1:0.0140;EXP-2.1:0.0116,EXP-12.2,0.951818,False,,,novel_model_auto_accept
3663,COMPRAS|810941006|28756524|4,DTE_033_000028756524_810941006.xml,2025-04,28756524,4,COMPRAS,2025-04-30,33,810941006,"ELAB Y VTA PROD.LACT,VTA INS AGRIC,VETER,SERV LAB,COMBUST, ALIM Y BEB",PLANILLA NUMERO 71081 - ANALISIS : COOP-SANGRE/SUERO/OTROS-,,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,,157665,157665,Documento,model,EXP-12.2,0.951638,0.936742,0.306537,auto_accept,,EXP-12.2:0.9516;EXP-12.1:0.0149;EXP-2.1:0.0113,EXP-12.2,0.951638,False,,,novel_model_auto_accept
3664,COMPRAS|810941006|28756524|5,DTE_033_000028756524_810941006.xml,2025-04,28756524,5,COMPRAS,2025-04-30,33,810941006,"ELAB Y VTA PROD.LACT,VTA INS AGRIC,VETER,SERV LAB,COMBUST, ALIM Y BEB",PLANILLA NUMERO 71082 - ANALISIS : COOP-SANGRE/SUERO/OTROS-,,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,,83950,83950,Documento,model,EXP-12.2,0.949762,0.934137,0.316728,auto_accept,,EXP-12.2:0.9498;EXP-12.1:0.0156;EXP-2.1:0.0116,EXP-12.2,0.949762,False,,,novel_model_auto_accept
3665,COMPRAS|810941006|28756524|6,DTE_033_000028756524_810941006.xml,2025-04,28756524,6,COMPRAS,2025-04-30,33,810941006,"ELAB Y VTA PROD.LACT,VTA INS AGRIC,VETER,SERV LAB,COMBUST, ALIM Y BEB",PLANILLA NUMERO 71083 - ANALISIS : COOP-SANGRE/SUERO/OTROS-,,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,,83950,83950,Documento,model,EXP-12.2,0.950895,0.935815,0.311133,auto_accept,,EXP-12.2:0.9509;EXP-12.1:0.0151;EXP-2.1:0.0113,EXP-12.2,0.950895,False,,,novel_model_auto_accept
3685,COMPRAS|815376005|41987759|1,DTE_033_000041987759_815376005.xml,2025-05,41987759,1,COMPRAS,2025-05-05,33,815376005,"GRANDES ESTABLECIMIENTOS (VENTA DE ALIMENTOS), HIPERMERCADOS",PAPEL HIG ULTRA DH ELITE 40MTX18,1.0 x 1 UN $20590 Bruto/$17304.0 Neto,RENDIC HERMANOS S.A.,,,13690,17304.0,Documento,model,ADM-1.6,0.911832,0.892492,0.562998,auto_accept,,ADM-1.6:0.9118;EXP-10.1:0.0193;EXP-9.2:0.0106,ADM-1.6,0.911832,False,,,novel_model_auto_accept
3687,COMPRAS|815376005|41987759|3,DTE_033_000041987759_815376005.xml,2025-05,41987759,3,COMPRAS,2025-05-05,33,815376005,"GRANDES ESTABLECIMIENTOS (VENTA DE ALIMENTOS), HIPERMERCADOS",QUEQUE MARMOL PREMIUN NUTRABIEN 250 GR,1.0 x 1 UN $3050 Bruto/$2563.0 Neto,RENDIC HERMANOS S.A.,,,2563,2563.0,Documento,model,ADM-1.6,0.770649,0.741272,1.326386,auto_accept,,ADM-1.6:0.7706;EXP-8.2:0.0294;EXP-10.4:0.0208,ADM-1.6,0.770649,False,,,novel_model_auto_accept
3689,COMPRAS|815376005|41987759|5,DTE_033_000041987759_815376005.xml,2025-05,41987759,5,COMPRAS,2025-05-05,33,815376005,"GRANDES ESTABLECIMIENTOS (VENTA DE ALIMENTOS), HIPERMERCADOS",AZUCAR GRANULADA IANSA 900 GR,2.0 x 1 UN $1000 Bruto/$840.5 Neto,RENDIC HERMANOS S.A.,,,1681,840.5,Documento,model,ADM-1.6,0.912139,0.90559,0.602686,auto_accept,,ADM-1.6:0.9121;EXP-1.1:0.0065;EXP-10.1:0.0060,ADM-1.6,0.912139,False,,,novel_model_auto_accept
3694,COMPRAS|815376005|41987759|10,DTE_033_000041987759_815376005.xml,2025-05,41987759,10,COMPRAS,2025-05-05,33,815376005,"GRANDES ESTABLECIMIENTOS (VENTA DE ALIMENTOS), HIPERMERCADOS","GALLETA TUAREG COSTA 120 GR, ORIGINAL",2.0 x 1 UN $610 Bruto/$512.5 Neto,RENDIC HERMANOS S.A.,,,874,512.5,Documento,model,ADM-1.6,0.963813,0.958334,0.260774,auto_accept,,ADM-1.6:0.9638;EXP-15.5:0.0055;EXP-8.2:0.0055,ADM-1.6,0.963813,False,,,novel_model_auto_accept
3695,COMPRAS|815376005|41987759|11,DTE_033_000041987759_815376005.xml,2025-05,41987759,11,COMPRAS,2025-05-05,33,815376005,"GRANDES ESTABLECIMIENTOS (VENTA DE ALIMENTOS), HIPERMERCADOS","GALLETA TRITON MCKAY 126 GR, VAINILLA",2.0 x 1 UN $820 Bruto/$689.0 Neto,RENDIC HERMANOS S.A.,,,1008,689.0,Documento,model,ADM-1.6,0.960204,0.954385,0.285778,auto_accept,,ADM-1.6:0.9602;EXP-8.2:0.0058;EXP-15.5:0.0053,ADM-1.6,0.960204,False,,,novel_model_auto_accept
3696,COMPRAS|815376005|41987759|12,DTE_033_000041987759_815376005.xml,2025-05,41987759,12,COMPRAS,2025-05-05,33,815376005,"GRANDES ESTABLECIMIENTOS (VENTA DE ALIMENTOS), HIPERMERCADOS","GALLETA TRITON MCKAY 126 GR, CHOCOLATE",2.0 x 1 UN $820 Bruto/$689.0 Neto,RENDIC HERMANOS S.A.,,,1008,689.0,Documento,model,ADM-1.6,0.965505,0.960325,0.254303,auto_accept,,ADM-1.6:0.9655;EXP-8.2:0.0052;EXP-15.5:0.0039,ADM-1.6,0.965505,False,,,novel_model_auto_accept
3697,COMPRAS|815376005|41987759|13,DTE_033_000041987759_815376005.xml,2025-05,41987759,13,COMPRAS,2025-05-05,33,815376005,"GRANDES ESTABLECIMIENTOS (VENTA DE ALIMENTOS), HIPERMERCADOS",QUEQUE FAM ZANAHORIA NUTRABIEN 250GR,1.0 x 1 UN $3050 Bruto/$2563.0 Neto,RENDIC HERMANOS S.A.,,,2563,2563.0,Documento,model,ADM-1.6,0.789745,0.764171,1.238102,auto_accept,,ADM-1.6:0.7897;EXP-6.5:0.0256;EXP-5.1:0.0191,ADM-1.6,0.789745,False,,,novel_model_auto_accept
3698,COMPRAS|815376005|41987759|14,DTE_033_000041987759_815376005.xml,2025-05,41987759,14,COMPRAS,2025-05-05,33,815376005,"GRANDES ESTABLECIMIENTOS (VENTA DE ALIMENTOS), HIPERMERCADOS","GALLETA COSTA 140 GR, MANTEQUILLA",2.0 x 1 UN $880 Bruto/$739.5 Neto,RENDIC HERMANOS S.A.,,,1479,739.5,Documento,model,ADM-1.6,0.949492,0.940886,0.350856,auto_accept,,ADM-1.6:0.9495;EXP-8.2:0.0086;EXP-15.5:0.0066,ADM-1.6,0.949492,False,,,novel_model_auto_accept
3699,COMPRAS|815376005|41988296|1,DTE_033_000041988296_815376005.xml,2025-05,41988296,1,COMPRAS,2025-05-05,33,815376005,"GRANDES ESTABLECIMIENTOS (VENTA DE ALIMENTOS), HIPERMERCADOS","GALLETA TRITON MCKAY 126 GR, NARANJA",2.0 x 1 UN $820 Bruto/$689.0 Neto,RENDIC HERMANOS S.A.,,,1008,689.0,Documento,model,ADM-1.6,0.961829,0.956453,0.275486,auto_accept,,ADM-1.6:0.9618;EXP-8.2:0.0054;EXP-15.5:0.0049,ADM-1.6,0.961829,False,,,novel_model_auto_accept
3700,COMPRAS|815376005|41988296|2,DTE_033_000041988296_815376005.xml,2025-05,41988296,2,COMPRAS,2025-05-05,33,815376005,"GRANDES ESTABLECIMIENTOS (VENTA DE ALIMENTOS), HIPERMERCADOS","GALLETA DONUTS COSTA 100 GR, BITTER",4.0 x 1 UN $1220 Bruto/$1025.5 Neto,RENDIC HERMANOS S.A.,,,3362,1025.5,Documento,model,ADM-1.6,0.946368,0.936897,0.366142,auto_accept,,ADM-1.6:0.9464;EXP-8.2:0.0095;EXP-15.5:0.0080,ADM-1.6,0.946368,False,,,novel_model_auto_accept
3702,COMPRAS|815376005|41988296|4,DTE_033_000041988296_815376005.xml,2025-05,41988296,4,COMPRAS,2025-05-05,33,815376005,"GRANDES ESTABLECIMIENTOS (VENTA DE ALIMENTOS), HIPERMERCADOS","GALLETA COSTA 140 GR, LIMON",2.0 x 1 UN $880 Bruto/$739.5 Neto,RENDIC HERMANOS S.A.,,,1479,739.5,Documento,model,ADM-1.6,0.959797,0.952906,0.288451,auto_accept,,ADM-1.6:0.9598;EXP-8.2:0.0069;EXP-15.5:0.0056,ADM-1.6,0.959797,False,,,novel_model_auto_accept
3703,COMPRAS|815376005|41988296|5,DTE_033_000041988296_815376005.xml,2025-05,41988296,5,COMPRAS,2025-05-05,33,815376005,"GRANDES ESTABLECIMIENTOS (VENTA DE ALIMENTOS), HIPERMERCADOS",GALLETA GRETEL PIE DE LIMON COSTA 85 GR,2.0 x 1 UN $1140 Bruto/$958.0 Neto,RENDIC HERMANOS S.A.,,,1916,958.0,Documento,model,ADM-1.6,0.95594,0.948664,0.312177,auto_accept,,ADM-1.6:0.9559;EXP-8.2:0.0073;EXP-15.5:0.0053,ADM-1.6,0.95594,False,,,novel_model_auto_accept
3704,COMPRAS|815376005|41988296|6,DTE_033_000041988296_815376005.xml,2025-05,41988296,6,COMPRAS,2025-05-05,33,815376005,"GRANDES ESTABLECIMIENTOS (VENTA DE ALIMENTOS), HIPERMERCADOS","GALLETA DONUTS COSTA 100 GR, CHOC LECHE",1.0 x 1 UN $1220 Bruto/$1025.0 Neto,RENDIC HERMANOS S.A.,,,840,1025.0,Documento,model,ADM-1.6,0.947705,0.938679,0.360339,auto_accept,,ADM-1.6:0.9477;EXP-8.2:0.0090;EXP-15.5:0.0073,ADM-1.6,0.947705,False,,,novel_model_auto_accept
3705,COMPRAS|815376005|41988296|7,DTE_033_000041988296_815376005.xml,2025-05,41988296,7,COMPRAS,2025-05-05,33,815376005,"GRANDES ESTABLECIMIENTOS (VENTA DE ALIMENTOS), HIPERMERCADOS","GALLETA GRETEL COSTA 85 GR, CHOCOLATE",2.0 x 1 UN $1150 Bruto/$966.5 Neto,RENDIC HERMANOS S.A.,,,1933,966.5,Documento,model,ADM-1.6,0.964563,0.959143,0.259172,auto_accept,,ADM-1.6:0.9646;EXP-8.2:0.0054;EXP-15.5:0.0047,ADM-1.6,0.964563,False,,,novel_model_auto_accept
3710,COMPRAS|815376005|42252530|5,DTE_033_000042252530_815376005.xml,2025-05,42252530,5,COMPRAS,2025-05-27,33,815376005,"GRANDES ESTABLECIMIENTOS (VENTA DE ALIMENTOS), HIPERMERCADOS",PAPEL HIG DH CONFORT 22MTX24,2.0 x 1 UN $11790 Bruto/$9907.5 Neto,RENDIC HERMANOS S.A.,,,13933,9907.5,Documento,model,ADM-1.6,0.817381,0.744126,0.934443,auto_accept,,ADM-1.6:0.8174;EXP-10.1:0.0733;EXP-9.2:0.0191,ADM-1.6,0.817381,False,,,novel_model_auto_accept
3711,COMPRAS|815376005|42252530|6,DTE_033_000042252530_815376005.xml,2025-05,42252530,6,COMPRAS,2025-05-27,33,815376005,"GRANDES ESTABLECIMIENTOS (VENTA DE ALIMENTOS), HIPERMERCADOS",AZUCAR GRANULADA IANSA 1 KG,2.0 x 1 UN $1490 Bruto/$1252.0 Neto,RENDIC HERMANOS S.A.,,,2504,1252.0,Documento,model,ADM-1.6,0.870325,0.85868,0.838872,auto_accept,,ADM-1.6:0.8703;EXP-1.1:0.0116;EXP-14.1:0.0101,ADM-1.6,0.870325,False,,,novel_model_auto_accept
3712,COMPRAS|815376005|42252530|7,DTE_033_000042252530_815376005.xml,2025-05,42252530,7,COMPRAS,2025-05-27,33,815376005,"GRANDES ESTABLECIMIENTOS (VENTA DE ALIMENTOS), HIPERMERCADOS",GALLETA MANTEQUILLA MCKAY 140 GR,3.0 x 1 UN $930 Bruto/$781.6667 Neto,RENDIC HERMANOS S.A.,,,1681,781.6667,Documento,model,ADM-1.6,0.953847,0.946962,0.324988,auto_accept,,ADM-1.6:0.9538;EXP-8.2:0.0069;EXP-15.5:0.0062,ADM-1.6,0.953847,False,,,novel_model_auto_accept
3713,COMPRAS|815376005|42252530|8,DTE_033_000042252530_815376005.xml,2025-05,42252530,8,COMPRAS,2025-05-27,33,815376005,"GRANDES ESTABLECIMIENTOS (VENTA DE ALIMENTOS), HIPERMERCADOS","GALLETA KUKY MCKAY 190 GR, 2.0",2.0 x 1 UN $2060 Bruto/$1731.0 Neto,RENDIC HERMANOS S.A.,,,3462,1731.0,Documento,model,ADM-1.6,0.962673,0.956863,0.269026,auto_accept,,ADM-1.6:0.9627;EXP-9.2:0.0058;EXP-15.5:0.0051,ADM-1.6,0.962673,False,,,novel_model_auto_accept
3714,COMPRAS|815376005|42252530|9,DTE_033_000042252530_815376005.xml,2025-05,42252530,9,COMPRAS,2025-05-27,33,815376005,"GRANDES ESTABLECIMIENTOS (VENTA DE ALIMENTOS), HIPERMERCADOS","GALLETA DONUTS COSTA 100 GR, BITTER",2.0 x 1 UN $1250 Bruto/$1050.5 Neto,RENDIC HERMANOS S.A.,,,2101,1050.5,Documento,model,ADM-1.6,0.951876,0.94383,0.334251,auto_accept,,ADM-1.6:0.9519;EXP-8.2:0.0080;EXP-15.5:0.0074,ADM-1.6,0.951876,False,,,novel_model_auto_accept
3715,COMPRAS|815376005|42252530|10,DTE_033_000042252530_815376005.xml,2025-05,42252530,10,COMPRAS,2025-05-27,33,815376005,"GRANDES ESTABLECIMIENTOS (VENTA DE ALIMENTOS), HIPERMERCADOS",GALLETA GRETEL PIE DE LIMON COSTA 85 GR,2.0 x 1 UN $1220 Bruto/$1025.0 Neto,RENDIC HERMANOS S.A.,,,2050,1025.0,Documento,model,ADM-1.6,0.956942,0.949961,0.306144,auto_accept,,ADM-1.6:0.9569;EXP-8.2:0.0070;EXP-15.5:0.0053,ADM-1.6,0.956942,False,,,novel_model_auto_accept
3716,COMPRAS|815376005|42252530|11,DTE_033_000042252530_815376005.xml,2025-05,42252530,11,COMPRAS,2025-05-27,33,815376005,"GRANDES ESTABLECIMIENTOS (VENTA DE ALIMENTOS), HIPERMERCADOS","GALLETA OBSESION COSTA 85 GR, MANI",2.0 x 1 UN $1250 Bruto/$1050.5 Neto,RENDIC HERMANOS S.A.,,,2101,1050.5,Documento,model,ADM-1.6,0.947916,0.938383,0.354268,auto_accept,,ADM-1.6:0.9479;EXP-15.5:0.0095;EXP-8.2:0.0085,ADM-1.6,0.947916,False,,,novel_model_auto_accept
3717,COMPRAS|815376005|42252530|12,DTE_033_000042252530_815376005.xml,2025-05,42252530,12,COMPRAS,2025-05-27,33,815376005,"GRANDES ESTABLECIMIENTOS (VENTA DE ALIMENTOS), HIPERMERCADOS","GALLETA KUKY MCKAY 120 GR, CLASICA",2.0 x 1 UN $1260 Bruto/$1059.0 Neto,RENDIC HERMANOS S.A.,,,2118,1059.0,Documento,model,ADM-1.6,0.958322,0.952638,0.296324,auto_accept,,ADM-1.6:0.9583;EXP-15.5:0.0057;EXP-9.2:0.0056,ADM-1.6,0.958322,False,,,novel_model_auto_accept
3718,COMPRAS|815376005|42252530|13,DTE_033_000042252530_815376005.xml,2025-05,42252530,13,COMPRAS,2025-05-27,33,815376005,"GRANDES ESTABLECIMIENTOS (VENTA DE ALIMENTOS), HIPERMERCADOS","GALLETA DONUTS COSTA 100 GR, BLANCO",2.0 x 1 UN $1250 Bruto/$1050.5 Neto,RENDIC HERMANOS S.A.,,,2101,1050.5,Documento,model,ADM-1.6,0.95032,0.941565,0.344209,auto_accept,,ADM-1.6:0.9503;EXP-8.2:0.0088;EXP-15.5:0.0074,ADM-1.6,0.95032,False,,,novel_model_auto_accept
3719,COMPRAS|815376005|42252530|14,DTE_033_000042252530_815376005.xml,2025-05,42252530,14,COMPRAS,2025-05-27,33,815376005,"GRANDES ESTABLECIMIENTOS (VENTA DE ALIMENTOS), HIPERMERCADOS","GALLETA OREO 108 GR, CLASICA VAINILLA",3.0 x 1 UN $820 Bruto/$689.0 Neto,RENDIC HERMANOS S.A.,,,1613,689.0,Documento,model,ADM-1.6,0.959947,0.954128,0.287933,auto_accept,,ADM-1.6:0.9599;EXP-8.2:0.0058;EXP-15.5:0.0058,ADM-1.6,0.959947,False,,,novel_model_auto_accept
3720,COMPRAS|815376005|42252531|1,DTE_033_000042252531_815376005.xml,2025-05,42252531,1,COMPRAS,2025-05-27,33,815376005,"GRANDES ESTABLECIMIENTOS (VENTA DE ALIMENTOS), HIPERMERCADOS","GALLETA TUAREG COSTA 120 GR, ORIGINAL",2.0 x 1 UN $620 Bruto/$521.0 Neto,RENDIC HERMANOS S.A.,,,1042,521.0,Documento,model,ADM-1.6,0.963493,0.957857,0.262621,auto_accept,,ADM-1.6:0.9635;EXP-15.5:0.0056;EXP-8.2:0.0054,ADM-1.6,0.963493,False,,,novel_model_auto_accept
3721,COMPRAS|815376005|42252531|2,DTE_033_000042252531_815376005.xml,2025-05,42252531,2,COMPRAS,2025-05-27,33,815376005,"GRANDES ESTABLECIMIENTOS (VENTA DE ALIMENTOS), HIPERMERCADOS","GALLETA CRACKER SELZ 90GR, TRADICIONAL",3.0 x 1 UN $570 Bruto/$479.0 Neto,RENDIC HERMANOS S.A.,,,1109,479.0,Documento,model,ADM-1.6,0.94735,0.939188,0.362037,auto_accept,,ADM-1.6:0.9473;EXP-8.2:0.0082;EXP-15.5:0.0069,ADM-1.6,0.94735,False,,,novel_model_auto_accept
3722,COMPRAS|815376005|42252531|3,DTE_033_000042252531_815376005.xml,2025-05,42252531,3,COMPRAS,2025-05-27,33,815376005,"GRANDES ESTABLECIMIENTOS (VENTA DE ALIMENTOS), HIPERMERCADOS","GALLETA GRETEL COSTA 85 GR, CHOCOLATE",2.0 x 1 UN $1220 Bruto/$1025.5 Neto,RENDIC HERMANOS S.A.,,,2051,1025.5,Documento,model,ADM-1.6,0.963094,0.957442,0.26857,auto_accept,,ADM-1.6:0.9631;EXP-8.2:0.0057;EXP-15.5:0.0047,ADM-1.6,0.963094,False,,,novel_model_auto_accept
3725,COMPRAS|968069802|51237675|1,DTE_033_000051237675_968069802.xml,2025-05,51237675,1,COMPRAS,2025-05-10,33,968069802,Telecomunicaciones,Servicios de acceso a Internet,,Entel PCS Telecomunicaciones S.A.,,1094349,185799,185799,Documento,model,ADM-1.2,0.976963,0.973098,0.17705,auto_accept,,ADM-1.2:0.9770;EXP-13.3:0.0039;ADM-1.10:0.0036,ADM-1.2,0.976963,False,,,novel_model_auto_accept
3727,COMPRAS|968069802|51237675|3,DTE_033_000051237675_968069802.xml,2025-05,51237675,3,COMPRAS,2025-05-10,33,968069802,Telecomunicaciones,Servicio Telefónico Móvil,,Entel PCS Telecomunicaciones S.A.,,1094349,704782,704782,Documento,model,ADM-1.2,0.865865,0.839954,0.807324,auto_accept,,ADM-1.2:0.8659;EXP-13.3:0.0259;ADM-1.8:0.0150,ADM-1.2,0.865865,False,,,novel_model_auto_accept
3728,COMPRAS|968069802|51237675|4,DTE_033_000051237675_968069802.xml,2025-05,51237675,4,COMPRAS,2025-05-10,33,968069802,Telecomunicaciones,Larga Distancia Internacional,,Entel PCS Telecomunicaciones S.A.,,1094349,1489,1489,Documento,model,ADM-1.2,0.957682,0.949781,0.307862,auto_accept,,ADM-1.2:0.9577;EXP-13.3:0.0079;EXP-1.1:0.0054,ADM-1.2,0.957682,False,,,novel_model_auto_accept
3729,COMPRAS|97036000K|51880791|1,DTE_033_000051880791_97036000K.xml,2025-05,51880791,1,COMPRAS,2025-05-28,33,97036000K,Banco Comercial,COMISION DE MANTENCION DE PLAN,COMISION DE MANTENCION DE PLAN,Santander - Chile,,,19872,,Documento,model,ADM-1.7,0.8749,0.845752,0.674669,auto_accept,,ADM-1.7:0.8749;ADM-1.4:0.0291;ADM-1.5:0.0248,ADM-1.7,0.8749,False,,,novel_model_auto_accept
3730,COMPRAS|761248901|71777344|1,DTE_033_000071777344_761248901.xml,2025-05,71777344,1,COMPRAS,2025-05-01,33,761248901,Comunicaciones,Cargo Fijo BAM,,Telefónica Móviles Chile S.A.,,35441912,19000,,Documento,model,ADM-1.2,0.94395,0.934384,0.385514,auto_accept,,ADM-1.2:0.9439;EXP-13.3:0.0096;ADM-1.6:0.0067,ADM-1.2,0.94395,False,,,novel_model_auto_accept
3751,COMPRAS|761349414|78161464|1,DTE_033_000078161464_761349414.xml,2025-05,78161464,1,COMPRAS,2025-05-07,33,761349414,GRANDES ESTABLECIMIENTOS-VENTA DE ALIM.,ESCOBILLON,UN 0000,ADMIN. DE SUPERMERCADOS HIPER LIMITADA,,9668581009,8555,4277.311,Documento,model,EXP-16.1,0.943751,0.92519,0.363436,auto_accept,,EXP-16.1:0.9438;EXP-16.2:0.0186;EXP-11.5:0.0065,EXP-16.1,0.943751,False,,,novel_model_auto_accept
3759,COMPRAS|761349414|78161464|9,DTE_033_000078161464_761349414.xml,2025-05,78161464,9,COMPRAS,2025-05-07,33,761349414,GRANDES ESTABLECIMIENTOS-VENTA DE ALIM.,GALLETA CHOC,UN 0000,ADMIN. DE SUPERMERCADOS HIPER LIMITADA,,9668581009,1395,697.479,Documento,model,ADM-1.6,0.757854,0.721211,1.300909,auto_accept,,ADM-1.6:0.7579;EXP-8.2:0.0366;EXP-10.1:0.0341,ADM-1.6,0.757854,False,,,novel_model_auto_accept
3777,COMPRAS|96792430K|139938055|1,DTE_033_000139938055_96792430K.xml,2025-05,139938055,1,COMPRAS,2025-05-11,33,96792430K,DISTRIBUIDORA DE MATERIALES DE CONSTRUCCION,PTA TERC 70X200 B/PINO CUN13Cp,,SODIMAC S.A.,,,81471,16294.11,Documento,model,EXP-14.3,0.789301,0.742171,1.100265,auto_accept,,EXP-14.3:0.7893;EXP-16.2:0.0471;ADM-1.6:0.0331,EXP-14.3,0.789301,False,,,novel_model_auto_accept
3794,COMPRAS|96792430K|139974050|6,DTE_033_000139974050_96792430K.xml,2025-05,139974050,6,COMPRAS,2025-05-22,33,96792430K,DISTRIBUIDORA DE MATERIALES DE CONSTRUCCION,REPUESTO ESCOBA MEDIA 38CM CUN,,SODIMAC S.A.,,,2345,2344.53,Documento,model,EXP-16.1,0.898136,0.85355,0.559783,auto_accept,,EXP-16.1:0.8981;EXP-16.2:0.0446;EXP-13.1:0.0100,EXP-16.1,0.898136,False,,,novel_model_auto_accept
3795,COMPRAS|96792430K|139974050|7,DTE_033_000139974050_96792430K.xml,2025-05,139974050,7,COMPRAS,2025-05-22,33,96792430K,DISTRIBUIDORA DE MATERIALES DE CONSTRUCCION,REPUESTO ESCOBA SUAVE BOR 32CM,,SODIMAC S.A.,,,1924,1924.36,Documento,model,EXP-16.1,0.857495,0.784474,0.70567,auto_accept,,EXP-16.1:0.8575;EXP-16.2:0.0730;ADM-1.6:0.0116,EXP-16.1,0.857495,False,,,novel_model_auto_accept
3842,COMPRAS|97036000K|13570802|1,DTE_034_000013570802_97036000K.xml,2025-05,13570802,1,COMPRAS,2025-05-28,34,97036000K,Banco Comercial,COMISION MANTENCION PLAN (EXENTO DE IVA),COMISION MANTENCION PLAN (EXENTO DE IVA),Santander - Chile,,,11129,,Documento,model,ADM-1.7,0.926386,0.909796,0.442481,auto_accept,,ADM-1.7:0.9264;ADM-1.5:0.0166;ADM-1.4:0.0114,ADM-1.7,0.926386,False,,,novel_model_auto_accept
3864,COMPRAS|779509370|40|1,DTE_033_000000000040_779509370.xml,2025-06,40,1,COMPRAS,2025-06-05,33,779509370,PRESTACION DE SERVICIOS AGRICOLAS,FUMIGACION MAITEN,,PRESTACIONES DE SERVICIOS AGRICOLAS EL SIERVO LIMITADA,,,178500,8500.00,Documento,model,EXP-7.0,0.950563,0.933841,0.306625,auto_accept,,EXP-7.0:0.9506;EXP-13.1:0.0167;EXP-10.3:0.0156,EXP-7.0,0.950563,False,,,novel_model_auto_accept
3865,COMPRAS|779509370|40|2,DTE_033_000000000040_779509370.xml,2025-06,40,2,COMPRAS,2025-06-05,33,779509370,PRESTACION DE SERVICIOS AGRICOLAS,FUMIGACION BRAMADERO,,PRESTACIONES DE SERVICIOS AGRICOLAS EL SIERVO LIMITADA,,,136000,8500.00,Documento,model,EXP-7.0,0.95275,0.935526,0.292952,auto_accept,,EXP-7.0:0.9528;EXP-13.1:0.0172;EXP-10.3:0.0145,EXP-7.0,0.95275,False,,,novel_model_auto_accept
3874,COMPRAS|119206103|64|3,DTE_033_000000000064_119206103.xml,2025-06,64,3,COMPRAS,2025-06-26,33,119206103,TRANSPORTE DE CARGA POR CARRETERA Y ACT. COMPLEMENTARIAS DEL GIRO,TRASLADO VACAS VACIAS,DESDE MAITEN A BRAMADERO,LUIS ANTONIO TORRES JARAMILLO,,,200000,40000.00,Documento,model,EXP-2.3,0.824926,0.809437,1.080792,auto_accept,,EXP-2.3:0.8249;EXP-16.2:0.0155;EXP-11.2:0.0118,EXP-2.3,0.824926,False,,,novel_model_auto_accept
3899,COMPRAS|98124942|321|1,DTE_033_000000000321_98124942.xml,2025-06,321,1,COMPRAS,2025-06-24,33,98124942,AGRICULTOR- COMIDA RAPIDA- BAZAR,ALMUERZOS,COMPROBANTE DEBITO N° 012728,MINERVA RUTH ARELLANO VASQUEZ,,,34035,6807.00,Documento,model,ADM-1.5,0.935073,0.92048,0.431591,auto_accept,,ADM-1.5:0.9351;EXP-14.4:0.0146;EXP-6.1:0.0075,ADM-1.5,0.935073,False,,,novel_model_auto_accept
3901,COMPRAS|770642981|336|1,DTE_033_000000000336_770642981.xml,2025-05,336,1,COMPRAS,2025-05-30,33,770642981,CONSULTORÍA POR PROFESIONALES EN SEGURIDAD Y SALUD OCUPACIONAL,RECURSOS HUMANOS,CONSULTORIA EN GESTIÓN DE PERSONAS MAYO,SERVICIOS PROFESIONALES EN SEGURIDAD Y SALUD OCUPACIONAL JACQUELINE FU,,,587835,195945.00,Documento,model,ADM-1.10,0.969521,0.958494,0.214702,auto_accept,,ADM-1.10:0.9695;EXP-15.5:0.0110;EXP-9.2:0.0032,ADM-1.10,0.969521,False,,,novel_model_auto_accept
3902,COMPRAS|770642981|337|1,DTE_033_000000000337_770642981.xml,2025-05,337,1,COMPRAS,2025-05-30,33,770642981,CONSULTORÍA POR PROFESIONALES EN SEGURIDAD Y SALUD OCUPACIONAL,PREVENCION DE RIESGOS,CONSULTORIA POR PROFESIONAL EN SEGURIDAD Y SALUD OCUPACIONAL MAYO,SERVICIOS PROFESIONALES EN SEGURIDAD Y SALUD OCUPACIONAL JACQUELINE FU,,,391890,195945.00,Documento,model,ADM-1.10,0.88885,0.854127,0.626923,auto_accept,,ADM-1.10:0.8889;EXP-15.1:0.0347;EXP-15.5:0.0221,ADM-1.10,0.88885,False,,,novel_model_auto_accept
