gold_sha256,seed,split,gold_id,category_code,text,text_sha256
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,SA-00313,EXP-11.5,[COMPRAS] | BALON GAS 450 GR PROVIDUS+ CUN | SODIMAC S.A.,9b4436578b10a3429733ca800bfb2b948def84cefb14f38552dd51e46b13be45
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,SA-00314,EXP-11.5,[COMPRAS] | CARTUCHO DE GAS DESECHABLE 190 GR NOORWICK -@ | CARTUCHO DE GAS DESECHABLE 190 GR NOORWICK -@ | DORIS IVONNE CASTILLO KANTER,098ba298d8a9cc32f235129b00b19c11462c4c6910c614bb1c89588fae93383c
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,SA-00318,EXP-11.5,[COMPRAS] | FLEXIBLE GAS 1 2X1 2 SERCOGAS 1METRO CER -@ | FLEXIBLE GAS 1 2X1 2 SERCOGAS 1METRO CER -@ | DORIS IVONNE CASTILLO KANTER,168dbb5529b3c3facb2d503ddb953558987f5e95189a38912896ec05c613ad50
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,SA-00319,EXP-11.5,[COMPRAS] | FLEXIBLE GAS STRETTO HI HI 1/2 X 3/8 1.0 MT | FLEXIBLE GAS STRETTO HI HI 1/2 X 3/8 1.0 MT | COMERCIAL HARCHA SPA,53251a41b3fb2b247216f96ca377e003101efd03fc3706ec798aa729492a0c25
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,SA-00320,EXP-11.5,[COMPRAS] | BALON GAS 230GRS C VALV PROVIDUS -@ | BALON GAS 230GRS C VALV PROVIDUS -@ | DORIS IVONNE CASTILLO KANTER,21b75d8deedb0aea0c3c94c197ed3153021bac8d2a5b2888cff84f2c3e0d0085
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,SA-00632,EXP-11.5,[COMPRAS] | Gas - ANTILLANCA SPA | ANTILLANCA SPA,246683dd64748c055b26a0b901999972853fc1c8a7a2af4a0e143c81ebe2d4a2
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,RG-00568,EXP-12.1,[COMPRAS] | MUES.SUELO FDO. PELLECO | JAVIER ARIEL SILVA VERA,320634394a02602e96a036d34d7fcf8c31c3333fa40a5dd21f0893b081a6fcc3
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,SA-00077,EXP-12.1,[COMPRAS] | MUESTREO DE SUELOS | COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,04822815c7e5296608369635e9abdcf3278b34a3441f55d241b49e2de73c6679
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,SA-00321,EXP-12.1,[COMPRAS] | MUESTREO FORRAJE | COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,21183b24319c632f831dbc23fe4134f1c7508ac9c6277c8dad90a49c3770cb6a
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,SA-00323,EXP-12.1,[COMPRAS] | Muestreo forraje Maiten | JAVIER ARIEL SILVA VERA,11d140594d5fe1f8faf011db46257ce2ea185929ab98ffd79de4733ddeefbb70
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,SA-00324,EXP-12.1,[COMPRAS] | ANALISIS SIRD-S BASICO SUELO + AZUFRE | COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,fd0668b08b81de1419e17155a5d1bcdcd3f2f3a51c262ce0ce63edf03a9fa7e0
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,SA-00377,EXP-12.1,[COMPRAS] | ANALISIS COMPLETO TEJIDO VEGETAL | COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,85a5de4e354dc6cc656c8f9f84711560e1ed9624470935ae52865b82325effdc
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,SA-00492,EXP-12.1,[COMPRAS] | Analisis Suelo y forraje - ANTILLANCA SPA | ANTILLANCA SPA,e9f3bf5e18186542cfcd646b135f06a266c75557b2810051781e51a284c775c9
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,SA-00809,EXP-12.1,[COMPRAS] | Analisis Nirs | Bolos de Ballica - Yutreco x 4 bolo y parva de ballica - Maiten x 9 Bramadero 10 Convenio Javier Silva | ROCK RIVER LABORATORY LIMITADA,8cf19995e68bb3fe1a0ba1c48d71f77ed5920cca1dfb8d5ba545f6a970fb2f93
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,SA-00810,EXP-12.1,[COMPRAS] | REVERSA ANALISIS COOPERADO | REVERSA ANALISIS COOPERADO | COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,e6980d6c82a443777bb2d76efde87954050b82469eb115a0810e59b3cb2da262
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,SA-00843,EXP-12.1,[COMPRAS] | Muestreo forraj.el Maiten | JAVIER ARIEL SILVA VERA,2d21337c23c1310bafb17e46ab1b4e1546a62282eb54def2dbbd003047535652
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,SA-00845,EXP-12.1,[COMPRAS] | Muestra Forra.Yutreco | JAVIER ARIEL SILVA VERA,b5453107e9b2e72c385c40ee2ff7e615216caefefc76e0621814874e5c9e2486
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,SA-00922,EXP-12.1,[COMPRAS] | Must Suelo el Maiten | JAVIER ARIEL SILVA VERA,8db7510764049620f71fca21413f7d836d6d45745c1b685431dc7ac0e02b2bb7
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,SA-00923,EXP-12.1,[COMPRAS] | Must Suelo Bramadero | JAVIER ARIEL SILVA VERA,3981423c311d8ad9baa1491e20878831ab3d46abb5c371db54a899078e84c50a
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,SA-00924,EXP-12.1,[COMPRAS] | Muest Suelo Tineo | JAVIER ARIEL SILVA VERA,f5961d7457ce4cc023f58ab44368b4f9baa5f82d956db7c2e0791563f66fca8d
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,SA-00925,EXP-12.1,[COMPRAS] | Muest Suelo Yutreco | JAVIER ARIEL SILVA VERA,69d03e0bf25099067444f9d9e38a11660ab6706511ec045d84df8d41209d67a7
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,SA-00938,EXP-12.1,[COMPRAS] | Análisis ChilePackage | Fundo el Maiten 56 muestras Fundo Bramadero 22 muestras Fundo Yutreco 42 muestras Fundo El Tineo 18 muestras Fundo Raices 15 muestras | ROCK RIVER LABORATORY LIMITADA,1715b95570d66e46ec796163835da7b19ce7a4200584d4c1f76eac437a05d3c0
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,SA-00987,EXP-12.1,[COMPRAS] | Muestra forraje Chapilcah | JAVIER ARIEL SILVA VERA,36ce2c0d59793e97c8bc8c29e7f245cd91ab9f9c3b230bd51533edd5aa1ac0ba
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,SA-00988,EXP-12.1,[COMPRAS] | Muestra Forraje Yutreco | JAVIER ARIEL SILVA VERA,6e6970a14779741387212322f3770bcd9e3752e8db8e277292454d52797512e7
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,RG-00173,EXP-12.2,[COMPRAS] | PLANILLA NÚMERO 75033 - ANÁLISIS : COOP | COLUN,c53b5b3827c84b09e3b62894240bb3e8a23dd8b6e09740aadd91e1e63d99b170
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,RG-00262,EXP-12.2,[COMPRAS] | PLANILLA NÚMERO 73697 - ANÁLISIS : COOP | COLUN,4afe836efc2e040ed00f6ad2dff9d61d7949285ba01b9de96b0b5b1b846c16a8
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,RG-00403,EXP-12.2,[COMPRAS] | PLANILLA NÚMERO 71815 - ANÁLISIS : COOP | COLUN,551fd44a38b144de4e40e6145834506d72add83cdfd6f5d9fed7841c91244744
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,RG-00404,EXP-12.2,[COMPRAS] | PLANILLA NÚMERO 72162 - ANÁLISIS : COOP | COLUN,8e0b554c53637d72b4ecd144c22a1c4267c9085514e6ff2066a9ba1bfdd1477d
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,RG-00405,EXP-12.2,[COMPRAS] | PLANILLA NÚMERO 72163 - ANÁLISIS : COOP | COLUN,b2c1f202988b2cae6ae62627932c9b453df54f26ec6742e25353664484d6690b
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,RG-00415,EXP-12.2,[COMPRAS] | PLANILLA NÚMERO 71334 - ANÁLISIS : COOP | COLUN,c7b903ba9a932718a2d5e6185bc9d266dbf0ba32297a33f163c569d77cc98f33
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,RG-00417,EXP-12.2,[COMPRAS] | PLANILLA NÚMERO 71336 - ANÁLISIS : COOP | COLUN,0acfd9e12e0ed7aa017ecc1df3bbe2b24add9b6869c1bc6750e6c5af7df1c543
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,RG-00418,EXP-12.2,[COMPRAS] | PLANILLA NÚMERO 71339 - ANÁLISIS : COOP | COLUN,92f3ea411edb822032d865c09b7840c205f859eea6a66eb2b1aab4bffd9b599e
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,RG-00419,EXP-12.2,[COMPRAS] | PLANILLA NÚMERO 71617 - ANÁLISIS : COOP | COLUN,219e662428f302490b9ca46f5461c1a50d69a54b55d169b9b4fd5e2ce9d9f1e6
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,RG-00420,EXP-12.2,[COMPRAS] | PLANILLA NÚMERO 71694 - ANÁLISIS : COOP | COLUN,f0f8ee82ea9c0a7227dc23e0715b2a01862c9a9d66ac918b62aaa8eb8a13a718
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,RG-00421,EXP-12.2,[COMPRAS] | PLANILLA NÚMERO 71726 - ANÁLISIS : COOP | COLUN,1d044c9b46f6a4c56218f58d48237eed68c1bbd8c0b9463a5130e5d939ae570c
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,RG-00437,EXP-12.2,[COMPRAS] | PLANILLA NÚMERO 70927 - ANÁLISIS : COOP | COLUN,2205be63238ddb078291faf72fa5dfac37ff6f0a25d5c0d424a27dd157f4a888
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,RG-00438,EXP-12.2,[COMPRAS] | PLANILLA NÚMERO 71035 - ANÁLISIS : COOP | COLUN,0c5b87e9d09a4ff7d039d3486fefc489d9ef4fa1d225d4c44a5ca06a0c80102a
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,RG-00439,EXP-12.2,[COMPRAS] | PLANILLA NÚMERO 71080 - ANÁLISIS : COOP | COLUN,7cadca2412e0749ad7e8cc5ca466517e69d1c1fcbd29f4c178488f116c0e863f
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,RG-00440,EXP-12.2,[COMPRAS] | PLANILLA NÚMERO 71081 - ANÁLISIS : COOP | COLUN,005f6320dd55bb31e528577f8dc1eb0237f22b303a00efad9047068369a85af7
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,RG-00441,EXP-12.2,[COMPRAS] | PLANILLA NÚMERO 71082 - ANÁLISIS : COOP | COLUN,f7ed0b95930a190a62c0a5301e0566f715acbeb06c92d30c7eaa66fffeeab86e
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,RG-00442,EXP-12.2,[COMPRAS] | PLANILLA NÚMERO 71083 - ANÁLISIS : COOP | COLUN,b42edc1da61d4f10588f9c25f73ff95b7a87e09a8532e1b0c7ff676018fcb9a9
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,RG-00447,EXP-12.2,[COMPRAS] | PLANILLA NÚMERO 70746 - ANÁLISIS : COOP | COLUN,710173f9d728d13122cfd9803f4ab16cff59247ae5662b0ebb3e0132c570d793
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,RG-00448,EXP-12.2,[COMPRAS] | PLANILLA NÚMERO 70912 - ANÁLISIS : COOP | COLUN,51108638d0507bbc52d210da8308c0170acb8251bb9e0e24291edddb45527481
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,RG-00449,EXP-12.2,[COMPRAS] | PLANILLA NÚMERO 70914 - ANÁLISIS : COOP | COLUN,073d84555754c97970ad0ba07db7389e4c5f15fd96fc5fddd7309e42c3b453ab
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,RG-00450,EXP-12.2,[COMPRAS] | PLANILLA NÚMERO 70917 - ANÁLISIS : COOP | COLUN,a2bd0b06e928c39ed6ad488d2be828ad5e2463e901abb8e64c117a004e31173e
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,RG-00451,EXP-12.2,[COMPRAS] | PLANILLA NÚMERO 70919 - ANÁLISIS : COOP | COLUN,2583feaf04400bde8db7f3c5a72bb374304fed1ddee6478264563734d3625e81
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,RG-00452,EXP-12.2,[COMPRAS] | PLANILLA NÚMERO 70921 - ANÁLISIS : COOP | COLUN,4ada9b06bd2e289fe74e9d382c206600f2c2d3dc739534a879c59ff69d16579f
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,RG-00454,EXP-12.2,[COMPRAS] | PLANILLA NÚMERO 70926 - ANÁLISIS : COOP | COLUN,1cd45909563954465c428a9d2c251486ec0ff167230ac765033350fef1f30ff5
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,RG-00470,EXP-12.2,[COMPRAS] | PLANILLA NÚMERO 69867 - ANÁLISIS : COOP | COLUN,dae97b09ac344e08ee5b7d63d3d3f85f5d51124314d8815ed481100d362496ba
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,RG-00471,EXP-12.2,[COMPRAS] | PLANILLA NÚMERO 70202 - ANÁLISIS : COOP | COLUN,cba21ede3e9687f94431ee4060fcab7c661ce245d030bea994706c6dc613fbde
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,RG-00472,EXP-12.2,[COMPRAS] | PLANILLA NÚMERO 70203 - ANÁLISIS : COOP | COLUN,860689680822e693ea64456cc250a264334db3d2c8100bc872b5c56c4880abf4
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,RG-00489,EXP-12.2,[COMPRAS] | PLANILLA NÚMERO 69220 - ANÁLISIS : COOP | COLUN,e4c9abfdfa345d301b65a970cac2e50606d1149659f4f1dbb9733d82e91e5a41
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,RG-00490,EXP-12.2,[COMPRAS] | PLANILLA NÚMERO 69221 - ANÁLISIS : COOP | COLUN,fadfd3255259504438598e8aaf72a07b4174af2a9b08e5927a2cd4f86346e846
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,RG-00491,EXP-12.2,[COMPRAS] | PLANILLA NÚMERO 69305 - ANÁLISIS : COOP | COLUN,e9ed37602cec79233f1c010d159aadb359064d491fc142a6366d6bec3f5c7066
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,RG-00492,EXP-12.2,[COMPRAS] | PLANILLA NÚMERO 69306 - ANÁLISIS : COOP | COLUN,7a1bc313e797b62ff7dc6f5dcf48fe94c0fc148de1f6c3da877d5f2f6ea37724
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,RG-00531,EXP-12.2,[COMPRAS] | PLANILLA N° 73697 ANALISIS:COOP_FECCAS_SEDIMENTACION | COLUN,bba998ccd2b55fc4af832586d04ff8548ed6eb90a268daa294598b30ce0cebf0
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,RG-00532,EXP-12.2,[COMPRAS] | PLANILLA N° 73698 ANALISIS:COOP_FECCAS_PARASITOS PUL | COLUN,1e2eeec81cb0efde957aadb740fa6f712af275c521230e00b82bb8260baeba14
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,RG-00556,EXP-12.2,[COMPRAS] | T3 LOTE (S) | COOPERATIVA AGRICOLA Y DE SERVICIO LTDA.,5aa60b5e4a4514ed421a7271eb2810fff280d9fe591c71dc4ab5c47801988d6b
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,RG-00557,EXP-12.2,[COMPRAS] | T3 RCS | COOPERATIVA AGRICOLA Y DE SERVICIO LTDA.,b9736e341beb150540fa5ad9ff638de0468e2f3316b026c4dae146d0dcdd5e18
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,RG-01037,EXP-12.2,[COMPRAS] | T3 LOTE (S) | COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,52af31b6bc13485aac8540cc1d6237d0c8869c12094ae879821af9044f12bda5
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,RG-01038,EXP-12.2,[COMPRAS] | T3 RCS | COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,20a695e9f685b6dc703971045cdd372bfeffdf4dd28d019d0520fee906efff8e
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,SA-00014,EXP-12.2,[COMPRAS] | NEOSPOROSIS ELISA SUERO | COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,8c5d48b04eb23d6e37505e90dcc77ab345c077b96e3eddb8989062aec9e3dca5
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,SA-00078,EXP-12.2,[COMPRAS] | BOH BUTIRATO SUERO | COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,83ca3b6607b59c7d9b54f88aa296383972e9d2ae28cfa8bdbda526d4e3c37746
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,SA-00110,EXP-12.2,[COMPRAS] | MUESTREO ADICIONAL | COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,d080b3188b16b0f4e007be2d91f8237fd650fbedc5b3cbce78938bc17066319b
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,SA-00118,EXP-12.2,[COMPRAS] | SELENIO (SE) SUERO | COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,b376ddc76de720d4bd17d553d12ebeed7abb6dc74823a216869a5a37b2ccf043
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,SA-00179,EXP-12.2,[COMPRAS] | COLESTEROL SUERO | COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,8f78abedb80bf3ceca806b381aabc896f215c5d590d58963fe5fc92ad1b41894
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,SA-00490,EXP-12.2,[COMPRAS] | AGUA PABCO 1 | FACTURA ELECTRONICA COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,65838f544b4719f7168c70c9f83dae01b3210a73cb604cc374fb6b87f024af96
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,SA-00491,EXP-12.2,[COMPRAS] | COMBO BRC-LEU-PTBC | FACTURA ELECTRONICA COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,84ff008987a3b5ff07d353903ce8b69dd7025d8fe55091aec52f5ef23ead896a
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,SA-00960,EXP-12.2,[COMPRAS] | PLANILLA NUMERO 73698 - ANALISIS : COOP-FECAS-PARASITOS PUL | COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,5b43faf2da72481b11b2ea4401fdd3b30de8c6960b065bf82e1eb994b5474b0b
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,SA-00993,EXP-12.2,[COMPRAS] | PLANILLA NUMERO 76449 - ANALISIS : COOP-FECAS-SEDIMENTACION | COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,04f3e03df7729dec9c5304b757567d309832e0ad76c83afe13afc350abd1e613
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,CF-00003,EXP-13.1,[COMPRAS] | ACEITE 2T STHIL X | COOPERATIVA AGRÍCOLA Y LECHERA DE LA UNIÓN LTDA,e13f8cd059df90610e24a0641139bd88b8d763f9401ec6fbed1a315356db5f03
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,RG-00159,EXP-13.1,[COMPRAS] | A.MOBIL HD 80-90 X 19 LT | COLUN,e403c1ec6ab13ddf0d0d58329551bf867b02403ca07e0215292d133414a0ca11
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,RG-00226,EXP-13.1,[COMPRAS] | ACEITE 2T STHIL X 5 LTS | COLUN,fbc362c153734575bc7ef03b46d7c30e467e0e999fa04cff4236fa99a12ce6d4
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,RG-00272,EXP-13.1,[COMPRAS] | LUBRICANTE CP 40 X 400 ML | COLUN,768cf62a47c4c0c61a26fb2a1b8905d600b5328b4293ab546aa6188bc729d549
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,RG-00290,EXP-13.1,[COMPRAS] | ACEITE 2T STIHL X 250 CC | COLUN,ee09717dd69f41be2e1fd8dcf49541a02d3667772c78c3ddc9b380da759364db
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,RG-00338,EXP-13.1,[COMPRAS] | A.MOBIL HD 80-90 X 4 LT | COLUN,305f90790fd974164decf10c8d44eb3d478de635a08ce5f722defdb514d73ff9
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,RG-00395,EXP-13.1,"[COMPRAS] | A. SPIRAX S4 TXM X 18,9 L (958955) | COLUN",ef04c7da2540734e8c7d06d5cbf44c68a534a7c5eb51752d767348c82f8a0624
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,RG-00431,EXP-13.1,[COMPRAS] | A. RIMULA R4 X 15W40 X 20 L (959430) | COLUN,9a60bdeb725ebad5bca16d90f20f548b891465ac8316a4ba65539cc1bcec789f
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,RG-00432,EXP-13.1,"[COMPRAS] | A. TELLUS S2 MX 68 X 18,9 L (964630) | COLUN",be4be0d46dd36db8c3e46a255431f2a7b0ce2b26b9fee79f447f0ab4132e2694
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,RG-00436,EXP-13.1,[COMPRAS] | A.MOBIL NUTO 68 X 19LTS | COLUN,fb153cc520a1f3a5eb479d48902645cf74c120cb6d3eedee0428782269b7a0af
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,RG-00457,EXP-13.1,[COMPRAS] | ADBLUE GRANEL X L | COLUN,6188f400608c4bea281d96080b9eb3b5cc6a0c6bda2f80c13b717b5caa1de7c1
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,RG-00483,EXP-13.1,[COMPRAS] | ANTICONG.PERMAZONE X19LT | COLUN,ba7b0d78e6ad16ae9bd6a872a1c6fc01bab008f75d92decd4eaf74df1d110f41
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,RG-00499,EXP-13.1,[COMPRAS] | BAT. YOKO 31-930 100AMP 12VOLT C/H KOREA | COLUN,77f5715a9137dcd3df33307a41017dcc8d8b788aae1470407c73b7882e6239d4
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,RG-00500,EXP-13.1,[COMPRAS] | BATERIA ENERCEL HYUNDAI CMF 105 D 31L | COLUN,4e45b204f1d7579cc9cbb202eaf8819f3e47f608a28386a93f2c2bddb55198fe
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,RG-00504,EXP-13.1,[COMPRAS] | A. GADUS S2 V220 2 X 18 KG (958644) | COLUN,2dd6f97121d45fdf5be7d4ed3f73f720503a9a272222e281dfb4e51c252c0eb8
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,RG-00508,EXP-13.1,[COMPRAS] | CAMARA 14.9/13 X 24 EX-DIAMOND | COLUN,6cac0efd715d34795e6cf9a9dd4f70f7f416fe2662842dad154eb8117476af65
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,RG-00520,EXP-13.1,[COMPRAS] | CAMARAS 18/400 X 15.5 TR16 | COLUN,b0335540f401888765b77c8f3f13aa4433f83e9be72d818c5a6521f80a8a95f0
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,RG-00526,EXP-13.1,[COMPRAS] | SERVICIO CONTRATO MANTENCION SEPTIEMBRE EQUIPO 1P06105EER6300230 | SALINAS Y FABRES S.A.,272cd27e75d3df240adcb466cf45965cadaeeb41fd5492f9de519dcaba0c0479
ef9b4afcf55a100c4b6b02841f915ab15e9d5d8f535ac05d38e946b5726a652d,42,train,RG-00602,EXP-13.1,[COMPRAS] | SERVICIO DE MANTENCION SERVICIO MANTENIMIENTO PREVENTIVO 1BM6115JCRD601743 | SALINAS Y FABRES S.A.,8db10ab5239ea5c79e74076468a0db1ae97529394eaebec65b38da5fb9a8e01e
